Video Id,Primary Label,Predicted Label,Languages,Response
pnvp-19fJto,irrelevant,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The content discusses neurological conditions, brain shrinkage, dementia, and associated distressing themes, which could be mentally distressing or frightening for children under 9. The video uses language related to brain disease and suggests a sense of urgency and fear (\""invisible agony,\"" \""shocking discovery,\"" \""forced out of his practice\""), which is not appropriate for young children."",""languages"":[""English""]}"
myBPcGVW8DU,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video centers around empowerment and career development, with emphasis on a woman's experience in carpentry. It contains motivational and positive messaging with no reference to inappropriate themes such as violence, sexual content, or offensive language."",""languages"":[""English""]}"
Y7I0tVoV6ac,irrelevant,appropriate,['German'],"{""label"":""appropriate"",""justification"":""The video features content related to a skincare product, Nivea Derma Skin Clear Nacht Peeling Serum. There is no depiction of violence, distressing scenes, inappropriate language, or other elements that would be deemed inappropriate for children. The images show product visuals and usage which are appropriate for all audiences."",""languages"":[""German""]}"
YVUwLB2_7Fc,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription describe and illustrate a person riding a bicycle, using mobile technology, and relaxing, which are typical and appropriate activities. The audio promotes a telecommunication service without any content that would be inappropriate for children. There are no elements of violence, horror, sexual content, or offensive language present. The images and narration support a benign, everyday scenario containing nothing inappropriate for a child under 9."",""languages"":[""English""]}"
Rr2i3L5LgeQ,irrelevant,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The video appears to contain elements of high energy and simulated performance settings that might include loud and intense scenes, such as dancing with flames. The lyrics mention acting like a rock star, having energy, and phrases like 'my heart is about to explode', suggesting themes that could be dramatic or associated with a more mature audience. The potential depiction of high-energy performance scenes with elements like fire or exaggerated expressions may be overwhelming or unsuitable for children under 9."",""languages"":[""English""]}"
rN5YCNZ9K0M,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content consists of a digital assistant advertisement for Dialog services, which is informative and aimed at providing customer support information. There are no elements of violence, inappropriate language, sexual content, discrimination, or other content listed in the definition of inappropriate for children under 9. The visuals are simple and depict the digital assistant and contact information, which is suitable for all audiences."",""languages"":[""English""]}"
1dDNuWywXdA,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription focuses on themes of gratitude, love, and self-worth. It references God and love positively, without any explicit or inappropriate content. The visuals appear vibrant and colorful, with no signs of violence, nudity, offensive language, or any other elements that would typically be considered inappropriate for children under 9 according to the provided criteria."",""languages"":[""English""]}"
q-NVK13mzcA,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The video shows women wearing clothing with significant skin exposure, which can be considered inappropriate for children under 9. Additionally, the repeated phrases in the audio transcription add no value and provide a confusing and repetitive narrative that may not be suitable for a young audience. The presence of intimate or suggestive dancing might also contribute to the inappropriateness for children."",""languages"":[""English"",""Punjabi""]}"
9SJMjAqe6J4,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The visual and audio content of the video depicts painting activities and features a family setting with a child. The audio transcription promotes a paint guide and a brand. There are no elements of violence, scariness, self-harm, inappropriate language, discrimination, or any other content unsuitable for children according to the provided criteria."",""languages"":[""English""]}"
Ovz4PzLbaj4,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content is a promotional advertisement for a university, focusing on fields like engineering, computing, and business. There are no visual or auditory elements of physical violence, scariness, stunts, or any other inappropriate themes for children under 9 as per the provided criteria. The spoken language is English."",""languages"":[""English""]}"
Kp44T_rGZ98,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video does not contain any elements of physical violence, self-harm, scariness, mentally distressing scenes, extreme stunts, sexual content, discrimination, offensive language, substance use, crude humor, or inappropriate clothing. It appears to be a family-oriented commercial for a painting service, promoting the use of an app to visualize paint colors, which is suitable for children under 9."",""languages"":[""English""]}"
lXLT25mCiKE,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content shows a child learning to use a camera, taking pictures of people and animals, and discussing photography rules. The images show various scenes of the child handling the camera, interacting with a dog, and happily sharing his experiences. There are no elements of violence, self-harm, scariness, extreme stunts, sexual content, discrimination, offensive language, substance use, crude humor, inappropriate clothing, death, or intimacy. The video's content is educational and positive, focusing on a hobby suitable for children."",""languages"":[""English""]}"
8IK_PecdXmc,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and its transcription focus on lead generation in the private jet industry. The content is technical and business-oriented, discussing strategies for customer targeting and marketing techniques. There is no content related to physical violence, self-harm, scariness, sexual content, discrimination, offensive language, substance abuse, inappropriate clothing, death, or intimacy. While the subject may not be engaging for young children, it is not inappropriate according to the specified criteria."",""languages"":[""English""]}"
3QZ_BkJDBb8,inappropriate,inappropriate,"['Punjabi', 'English']","{""label"":""inappropriate"",""justification"":""The audio transcription mentions being slapped and implies elements of conflict or aggression. The use of phrases like 'Bapu Bal Kaur has slapped me' suggests interpersonal violence. Additionally, the video may not be suitable due to the portrayal of possibly aggressive actions seen in the grid. The language also appears to contain elements that could be distressing for a young audience under 9."",""languages"":[""Punjabi"",""English""]}"
9KzmHSOlvng,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content is an advertisement for educational programs with visuals showing university branding and mentioning various fields of study, such as computing, engineering, and business. The audio transcription promotes student admissions for degree programs, which is appropriate for all ages. There are no elements of violence, gore, self-harm, scariness, extreme stunts, sexual content, offensive language, discrimination, or any other inappropriate themes mentioned in the criteria."",""languages"":[""English""]}"
y7sMr3EXLwY,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video grid and audio transcription describe and depict a business-related scenario involving the use of Grammarly Business for improving document tone. The content focuses on grammar suggestions and business efficiency. There are no elements of violence, scariness, inappropriate language, or any other themes deemed inappropriate for children."",""languages"":[""English""]}"
rffvbECTzkY,irrelevant,appropriate,['None'],"{""label"":""appropriate"",""justification"":""The images depict a promotional event related to a sports league, showing people in a public setting and phone screens displaying related content. There is no visible violence, sexual content, offensive language, or other inappropriate elements for children. The audio transcription only shows a musical note, suggesting background music. Overall, both visual and audio components appear suitable for children under 9."",""languages"":[""None""]}"
ei1H0pX9iZg,irrelevant,inappropriate,['english'],"{""label"":""inappropriate"",""justification"":""The audio contains references to fire, bridges burning, bleeding, eyes melting, and a drinking reference ('whiskey on the rocks'). These themes can be considered distressing and inappropriate for children under 9. The imagery shows cubes with symbols, which is neutral and does not affect the assessment."",""languages"":[""english""]}"
T5Mgj5fI6gc,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and its audio transcription describe a scuba diving experience, focusing on snorkeling and introductory diving. The visuals show serene underwater scenes, people enjoying the activity, and boats. There is no depiction of violence, horror, sexual content, discrimination, offensive language, or any distressing scenes. The content is educational and entertaining about marine life, suitable for children under 9."",""languages"":[""English""]}"
8u_jzS1APjs,inappropriate,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video appears to contain scenes of people standing, posing, and walking while the transcription includes repeated phrases and music, but no explicit violence, offensive language, or inappropriate themes as per the given criteria. The mention of 'black and blue' might be metaphorical or artistic rather than literal violence or bruising, and no visual evidence of physical harm or inappropriate content is shown in the images provided. Therefore, it does not appear to be inappropriate for children under 9 based on the provided criteria."",""languages"":[""English""]}"
QScWs4jsMW0,inappropriate,inappropriate,"['English', 'Hindi']","{""label"":""inappropriate"",""justification"":""The video contains romantic themes and intimacy, as evidenced by the romantic interactions and suggestive dancing. The song lyrics also suggest romantic content and themes which are not suitable for children under 9."",""languages"":[""English"",""Hindi""]}"
9aJIa5iJkWM,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The visual content includes multiple scenes with significant skin exposure which can be considered inappropriate clothing for children, such as outfits that resemble swimwear or activewear. Additionally, the audio transcription contains phrases like \""look up at me, I can feel your eyes,\"" which imply a level of sensuality or suggestiveness. These elements make it unsuitable for children under 9."",""languages"":[""English""]}"
7pM9ItUtWeM,irrelevant,appropriate,['Sinhala'],"{""label"":""appropriate"",""justification"":""The video appears to be an advertisement featuring cartoonish stars and shopping themes. There are no signs of violence, self-harm, scary elements, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the criteria. The visuals are colorful and promotional in nature, likely appealing to a general audience, including children. The mention of 'Star Points' and promotional visuals indicate a rewards or discounts theme, which is not inappropriate for children."",""languages"":[""Sinhala""]}"
qWFcB3ZqYpQ,inappropriate,appropriate,"['English', 'Tamil']","{""label"":""appropriate"",""justification"":""The video shows a romantic theme with scenes of a couple demonstrating affection and running through nature, which is common in many family and children's films. The visual imagery is scenic and doesn't depict any violence, gore, offensive language, sexual content, or other inappropriate elements typically unsuitable for children under 9. The audio transcription consists of lyrics from a romantic song, which may include themes of love but does not contain inappropriate language or suggestive content."",""languages"":[""English"",""Tamil""]}"
NY3dMQeV-nQ,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The images depict tranquil and scenic locations, such as a beach, a city street, a bridge over a river, and an airplane in flight. There's no presence of violence, scariness, sexual content, or any other inappropriate themes for children. The audio transcription with 'Thank you' is also inoffensive and neutral. These elements align with content appropriate for children under 9."",""languages"":[""English""]}"
CpYoMDK3XIs,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image grid does not depict any violence, self-harm, scariness, sexual content, discrimination, offensive language, substance use, or other inappropriate themes listed. It appears to be a simple, cartoonish representation related to a home environment with a question about 'getting rid of the cold.' The visuals are abstract and do not show realistic or distressing scenes. The language used in the transcription is English, and there is nothing inappropriate for children below 9."",""languages"":[""English""]}"
qmInuV9B1d4,irrelevant,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The image depicts a person holding an axe, which may imply violence or a threat of violence. Such imagery can be distressing or inappropriate for children under the age of 9. The audio transcription is repetitive and does not contain inappropriate content, but the visual imagery poses a concern. The language is English."",""languages"":[""English""]}"
SPcyXSmnnEI,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video footage shows everyday situations such as a person sitting on the stairs, riding in a car, using an elevator, and entering a building. There is no evidence of violence, scariness, sexual content, offensive language, or any other inappropriate themes described. The dialogue is also benign and lacks any inappropriate content."",""languages"":[""English""]}"
CrM0k0bJ73Q,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The audio transcription includes references to drinking alcohol and possibly adult themes, which are not suitable for children under 9. Additionally, the visual imagery might involve themes of romance and intimacy, which also falls into inappropriate content for this age group."",""languages"":[""English""]}"
BFK-4Saok6o,inappropriate,inappropriate,"['Punjabi', 'English']","{""label"":""inappropriate"",""justification"":""The video includes multiple instances that are inappropriate for children under 9, such as references to alcohol with visible bottles and a bar setting. Additionally, there are themes of romantic relationships and apparent emotional distress with the lyrics discussing love, heartbreak, and disloyalty. The visuals support the lyrics, further emphasizing the relational and emotional themes, which may be unsuitable for young children."",""languages"":[""Punjabi"",""English""]}"
r4q8RrVQEcE,irrelevant,inappropriate,"['English', 'Vietnamese']","{""label"":""inappropriate"",""justification"":""The video features romantic themes, such as discussing love, heartbreak, and longing, which may be considered inappropriate for children under 9. Additionally, it involves alcoholic beverage preparation (cocktail making), which is not suitable for young children."",""languages"":[""English"",""Vietnamese""]}"
BBv-yWjHehY,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video appears to be an advertisement promoting a mobile plan. The content shown in the images displays individuals interacting in a group setting, and there is nothing visually inappropriate. The audio transcription describes a conversation about a mobile plan with no elements of violence, offensive language, adult themes, or other inappropriate content for children. The language spoken is English."",""languages"":[""English""]}"
w6TwSpuhA4g,inappropriate,inappropriate,"['English', 'Italian', 'French']","{""label"":""inappropriate"",""justification"":""The audio transcription contains themes of love, potential heartbreak ('this love of ours, that has remained still'), longing ('I wanted to be with you a little longer Because I love you too much'), and mentions of death ('This truth is enough for me to die'). While it is poetic and expressive, these themes can be emotionally complex and might not be suitable for young children under 9 who are still developing an understanding of emotions and relationships. Additionally, the visual depictions of individuals alone, appearing distressed, might reinforce the sadness of the content."",""languages"":[""English"",""Italian"",""French""]}"
BqQRPRNRZ3U,inappropriate,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and lyrics primarily depict scenes of people interacting pleasantly in urban settings. The lyrics revolve around themes of love and gratitude without explicit content. No elements from the list of inappropriate criteria for children under 9 are present, such as violence, extreme stunts, or offensive language. The visual content shows people in a social setting without any inappropriate or distressing scenes."",""languages"":[""English""]}"
f0h2FRK_HjE,inappropriate,inappropriate,"['Punjabi', 'English']","{""label"":""inappropriate"",""justification"":""The audio transcription contains themes of violence and aggressive behavior (\""People take progress by hitting and slapping\"" and \""We'll take the people's lives by beating them up\""), which are inappropriate for children under 9. \n\nThe images may also depict scenes that align with the aggressive tone of the audio, considering the presence of groups and expressive gestures, but the primary concern arises from the audio content promoting violence."",""languages"":[""Punjabi"",""English""]}"
iU2rMRZcn1U,inappropriate,appropriate,['Telugu'],"{""label"":""appropriate"",""justification"":""The video and audio transcription depict musical and romantic themes. Characters are shown dancing and expressing affection, which aligns with the lyrics. While the content is romantic, it does not include elements like violence, sexual suggestiveness, offensive language, or other inappropriate themes for children under 9."",""languages"":[""Telugu""]}"
sjsghUoy-d0,irrelevant,appropriate,['Tamil'],"{""label"":""appropriate"",""justification"":""The video appears to be an educational or promotional piece for an educational institution, 'Northern Uni'. The visuals show images related to a university setting, such as classrooms and an official seal. The audio transcription is focused on education and future opportunities. There are no elements of violence, sexual content, offensive language, or other inappropriate themes as per the given definition. The language appears to be Tamil."",""languages"":[""Tamil""]}"
Y3Ymm8j15K4,irrelevant,appropriate,"['English', 'Sinhala']","{""label"":""appropriate"",""justification"":""The video depicts a promotional setting with individuals engaged in educational activities within a classroom environment. There is no visible or mentioned content related to violence, sexual themes, discrimination, offensive language, or other inappropriate elements listed. The audio transcription supports this by promoting the educational institution without any inappropriate content."",""languages"":[""English"",""Sinhala""]}"
-QFqUSTt8IM,irrelevant,appropriate,"['English', 'Sinhala']","{""label"":""appropriate"",""justification"":""The advertisement focuses on promoting smartphones, accessories, broadband, and offers. There is no depiction of physical or interpersonal violence, self-harm, scary elements, extreme stunts, sexual content, discrimination, offensive language, substance use, crude humor, inappropriate clothing, death, or intimacy. The visual content includes images of products and branding elements, which are appropriate for children."",""languages"":[""English"",""Sinhala""]}"
egz8WFlk9r4,child directed,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The video includes themes of violence, as the transcription discusses hunting and defeating a character named Huggy Wuggy, using weapons and shooting. This is inappropriate for children under 9 due to the depiction of violent behavior and use of weapons, even if they are portrayed in a cartoonish or playful manner."",""languages"":[""English""]}"
WuQPgslOExk,irrelevant,inappropriate,"['English', 'Chinese', 'French']","{""label"":""inappropriate"",""justification"":""The audio transcription describes themes of pain and emotional distress, which could be mentally distressing for children under 9. The recurring phrase 'I'm sorry, but I'm in pain' and references to darkness and sadness might suggest themes of melancholy. Additionally, the text and visuals may include romantic undertones, further solidified by romantic language like 'love.'"",""languages"":[""English"",""Chinese"",""French""]}"
hssveOP_8uo,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The video game imagery contains elements that may be inappropriate for children under 9, such as representations of monsters and potentially violent gameplay, suggested by visual elements like the 'Good/Evil' dichotomy and character battles. The presence of 'Magic Monsters Mastery' in the audio indicates themes that might be scary or intense for young children, involving magic and monsters which can be distressing or too mature."",""languages"":[""English""]}"
M880b1yqy4s,inappropriate,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription of the video appears to involve romantic themes, expressed through lyrics about love and longing. The visuals show a person running in a field with a starry sky. There are no elements of physical violence, self-harm, scariness, discrimination, offensive language, or any inappropriate content specified in the guidelines that would make it unsuitable for children under 9. Romantic themes in songs are generally considered acceptable for this age group."",""languages"":[""English""]}"
MA4I7SwfLEQ,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The video contains elements that suggest potentially inappropriate content for children under 9, such as dancing and attire that may be considered suggestive. The visuals may include clothing with significant skin exposure. The language element of the transcription is primarily in English with some parts that may be another language, and it generally expresses emotions without inappropriate language. However, the visual content alone raises concerns."",""languages"":[""English""]}"
slniKxBEVSA,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The video contains themes of romance and sensual physical contact, which may not be suitable for children under 9. The imagery shows a couple in close, romantic settings, and the lyrics express romantic and emotional sentiments. These elements can be considered inappropriate for the specified age group."",""languages"":[""English"",""Punjabi""]}"
xbmDg5mnaps,inappropriate,inappropriate,['Tamil'],"{""label"":""inappropriate"",""justification"":""The video contains elements of violence and intimidation, as evidenced by confrontation scenes and discussions of traits like terrorism and traitors. The language suggests conflict and socio-political themes that may not be suitable for children under 9. Additionally, there is a visual depiction of a weapon, which can be distressing or influential for young viewers."",""languages"":[""Tamil""]}"
zz1xcDrqplM,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The video contains themes of romance and intimacy, which are present in both the visuals and the lyrics of the song. The visuals show physical closeness, and the lyrics suggest a deep emotional bond. These elements may not be suitable for children under 9 as they imply sensual and romantic themes."",""languages"":[""English"",""Punjabi""]}"
VhHE1Cog4MM,inappropriate,inappropriate,"['English', 'Arabic']","{""label"":""inappropriate"",""justification"":""The video contains references to alcohol consumption (\""sipping his mo'\""), offensive language (\""keep shit thug\""), potentially suggestive content (\""habibi, throw your hands up,\"" \""I'm a real lover\""), and implicit violence (\""murder the feature\""). These elements are inappropriate for children under 9."",""languages"":[""English"",""Arabic""]}"
Lrgk65yn3d8,inappropriate,inappropriate,"['English', 'Hindi']","{""label"":""inappropriate"",""justification"":""The song lyrics suggest themes of regret and sin, which may not be suitable for children under the age of 9. Additionally, the images depict signs of distress and apparent conflict between characters. Such themes could be considered mentally distressing for young children. The presence of romantic themes and emotional turmoil further contributes to its inappropriateness for this age group."",""languages"":[""English"",""Hindi""]}"
zLE2AdYO0M4,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The video contains elements of romantic themes and sensual imagery along with imageries of potentially risky activities with cars. The lyrics also mention 'the boys are looking for a girl,' which implies thematic elements of romance and relationships that may not be suitable for children under 9."",""languages"":[""English"",""Punjabi""]}"
ol65vGzjAv0,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The content of the video appears to be a cooking or food-related advertisement, focusing on promoting a product related to cooking or seasoning. There are no visible elements of violence, self-harm, scariness, offensive language, or inappropriate themes as per the provided criteria. The video seems to contain visuals of people cooking or discussing food, which is appropriate for children. The transcription does not indicate the presence of inappropriate language or themes either."",""languages"":[""English""]}"
SaOd0DC-tD8,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The video and audio transcription indicate elements of inappropriate content for children under 9. The audio mentions feelings of loneliness, curses, and specifically references to beer. Visuals may include scenes that might be associated with nightlife or adult activities involving alcohol, as suggested by the mention of 'beer.' These elements make the video inappropriate for young children."",""languages"":[""English""]}"
LY6ZmEGlsTQ,irrelevant,appropriate,['German'],"{""label"":""appropriate"",""justification"":""The video and audio transcription do not contain any elements that are deemed inappropriate for children under 9 based on the given criteria. The content appears to be related to skiing and snowboarding, which are typically considered family-friendly activities. There is no indication of violence, horror, discrimination, offensive language, or any other inappropriate themes."",""languages"":[""German""]}"
GChWEIEWdp4,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The images in the video grid display objects and machinery, which appear to be related to some technological or manufacturing process. There is no depiction of violence, self-harm, or any other inappropriate content as per the guidelines provided. The audio transcription contains repetitive phrases of 'Thank you', which is non-violent and appropriate for children. The language spoken is English."",""languages"":[""English""]}"
t02fDghn-t8,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The video contains elements that are inappropriate for children under 9, such as references to violence, offensive language, and potentially distressing themes. The lyrics include terms like 'they have a stain on their minds,' 'I'm gonna hit them all,' and 'making a legacy,' which imply aggressive behavior. The language used includes terms like 'bitch boy' and references to drugs ('Mary Jane'), which is not suitable for young children. Additionally, the visuals appear to depict potentially intense or aggressive postures and settings. Overall, the combination of audio and visual elements depicts mature themes that are inappropriate for young audiences."",""languages"":[""English"",""Punjabi""]}"
QD32dTMemkI,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and its audio transcription focus on showcasing a photo animation software, Photo Vibrance. The content involves demonstrations of how photos can be transformed into moving images using various effects within the software. There is no presence of violence, sexual content, offensive language, discrimination, or any other inappropriate elements outlined in the criteria. The images appear to be consistent with digital editing and software usage tutorials."",""languages"":[""English""]}"
a3jqI73JMLs,irrelevant,appropriate,['Vietnamese'],"{""label"":""appropriate"",""justification"":""The video shows tranquil, scenic images of a body of water and a mountainous backdrop, which are peaceful and non-threatening. The audio transcription, while in Vietnamese and containing phrases like 'I love you,' does not indicate content that involves violence, discrimination, or other inappropriate themes for children. It seems to focus on romantic themes, which are handled subtly enough to be appropriate for children under 9."",""languages"":[""Vietnamese""]}"
MgIsckApoHs,irrelevant,appropriate,"['Punjabi', 'English']","{""label"":""appropriate"",""justification"":""The video content primarily shows scenes of people interacting, with no visible elements of violence, horror, or inappropriate themes. The audio transcription appears to be a romantic song, but it does not include explicit or mature content. The language seems to be Punjabi. There is no indication of elements like discrimination, offensive language, or inappropriate themes that would make the video unsuitable for children under 9."",""languages"":[""Punjabi"",""English""]}"
TlWQUx7dRxg,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and its contents focus on the use of a payment app called 'Eidi Paisa'. The visuals show a group of people smiling and using a mobile phone, and there's no depiction of violence, inappropriate themes, or any offensive content. The language used is English, and the content is promotional and friendly, making it suitable for children under 9."",""languages"":[""English""]}"
lu3jxD-nzSQ,inappropriate,inappropriate,"['English', 'French']","{""label"":""inappropriate"",""justification"":""The audio transcription contains explicit language, crude humor, and references to violence and potentially sexual themes, making it unsuitable for children under 9. The imagery is dark and includes individuals, possibly implicating mature themes."",""languages"":[""English"",""French""]}"
F8RezGsOVho,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The audio transcription contains elements of interpersonal violence, such as bullying and controlling behavior. It references being used, and the phrase 'you should die' is highly inappropriate and distressing, indicating potential self-harm or extreme distress. Additionally, there are mentions of societal discrimination against women, which could be mentally distressing for children. The imagery includes intimate settings and close interactions that may be considered inappropriate for children under 9."",""languages"":[""English""]}"
YDJcbH_HgjY,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content and the song lyrics focus on themes of self-acceptance and beauty, encouraging positivity and being comfortable with oneself. There are no elements of violence, horror, extreme stunts, offensive language, or explicit content that would typically make this video inappropriate for children under 9. The clothing appears to be typical performance attire and not overtly inappropriate. Overall, the message of the song is uplifting and empowering."",""languages"":[""English""]}"
X2pnuCvs7c8,inappropriate,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The images show a vehicle, people interacting in a seemingly affectionate or friendly manner, and a promotional poster for a release event, none of which appear to include content that is inappropriate for children under 9 according to the specified criteria. While there is an embracing scene that may suggest intimacy, it's not overtly inappropriate based on the provided guidelines. The transcription 'Thank you' also does not suggest any inappropriate content."",""languages"":[""English""]}"
DoaYEnxbOeE,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The video content includes themes of materialism (money), substance use references (\""only good weed is okay\""), and some implied mature and adult suggestive content (\""Baby girl, you put me in a trance\""). These elements are not suitable for children under 9. Additionally, the overall tone of luxury, partying, and potentially harmful behavior like reckless driving (as shown in the car scenes) contribute to it being inappropriate for young viewers."",""languages"":[""English""]}"
Uix8kB4TPnY,irrelevant,appropriate,"['English', 'Hindi']","{""label"":""appropriate"",""justification"":""The video appears to be appropriate for children under 9. The images show scenes of music creation, writing, playing the piano, street scenes, and children interacting. The poem's content, while touching on themes of poverty and disparity, does not contain explicit violence, gore, sexual content, or other inappropriate elements listed for children. The language shifts between English and possibly Hindi, given the use of words like 'Haan' and 'Be parwaa,' but the themes are not harmful or distressing."",""languages"":[""English"",""Hindi""]}"
T5PSSGXascc,irrelevant,appropriate,['German'],"{""label"":""appropriate"",""justification"":""The video and audio transcription do not contain any elements such as violence, self-harm, scariness, sexual content, discrimination, offensive language, or other inappropriate themes as defined. The images show jewelry boxes and text promoting their quality and craftsmanship, which is suitable for children. The audio consists of music, which is neutral and non-threatening."",""languages"":[""German""]}"
MpszGxkLGEY,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The audio transcription contains themes of intoxication (\""I came to you after drinking wine\""), physical aggression or controlling language (\""I don't like you at all\""), and potentially abusive or manipulative behavior (\""I'll teach you the way to live\""). These elements can contribute to themes of interpersonal violence and substance use, making the content inappropriate for children under 9."",""languages"":[""English"",""Punjabi""]}"
Hgge3iTiJfY,inappropriate,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The audio transcription includes themes of interpersonal conflict, heartbreak, and emotional distress which might not be appropriate for children under 9. Additionally, the visuals include scenes of a couple in emotionally-charged scenarios, which might further convey themes of romance and heartbreak. These elements can be confusing or distressing for young children."",""languages"":[""English""]}"
HDrqtgQVTgg,inappropriate,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The images depict cartoon creatures and transformations typical of a fantasy game, without signs of inappropriate content. The audio transcription states, 'Hahaha Magic Monsters Mastery,' which does not contain any offensive or inappropriate language. Overall, the content seems to focus on magical and fantasy elements suitable for children."",""languages"":[""English""]}"
A4hniRECcME,inappropriate,appropriate,"['Punjabi', 'English']","{""label"":""appropriate"",""justification"":""The video and audio transcription do not contain inappropriate elements such as violence, horror, or explicit language specifically prohibiting it for children under 9. The visuals seem to show people in non-threatening situations, and the song lyrics—although having metaphorical content—do not explicitly depict inappropriate themes. The content appears to revolve around cultural and family subjects, typical of many songs, without elements harmful to children."",""languages"":[""Punjabi"",""English""]}"
5708Yvss0bo,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video appears to contain abstract visuals and regular scenes of a street and musicians, which are suitable for children. There is no indication of violence, offensive language, or inappropriate themes mentioned in the definition above. The audio transcription contains a musical note (\n🎵) and the word 'you', suggesting a musical context rather than inappropriate content."",""languages"":[""English""]}"
WCjFo-mbE1g,inappropriate,appropriate,"['English', 'Hindi']","{""label"":""appropriate"",""justification"":""The video features a singer performing in a serene setting with musicians. The transcription includes themes of romance and personal sacrifice, which may not engage younger children but are not harmful. There is no presence of violence, extreme stunts, sexual content, or other inappropriate themes listed. The language indicates an emotional experience rather than distress."",""languages"":[""English"",""Hindi""]}"
16frQEcxeeY,inappropriate,appropriate,"['English', 'Tamil']","{""label"":""appropriate"",""justification"":""The video primarily features musical and dance themes, with visuals of singing, dancing, and joyful celebrations. The audio transcription includes romantic and love-related lyrics but does not mention anything explicitly sexual or inappropriate. The imagery seems to focus on lively performances without any suggestive or harmful content. Both the visuals and the lyrics remain within the confines of what might be acceptable for children under 9."",""languages"":[""English"",""Tamil""]}"
Pgbaen2eXB8,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The images in the video appear to depict a person in fashionable clothing with no inappropriate imagery such as violence, gore, discrimination, offensive language, or inappropriate clothing with significant skin exposure. The audio transcription only includes the words 'Thank you,' which are harmless and appropriate. Hence, neither the visual content nor the audio content contains elements that would be inappropriate for children under 9."",""languages"":[""English""]}"
NLZYlTZ7xto,irrelevant,appropriate,"['English', 'other']","{""label"":""appropriate"",""justification"":""The video consists of images depicting happy children and text in a non-English language. The audio transcription expresses love and gratitude towards a mother. There are no elements of violence, self-harm, scariness, inappropriate language, or other inappropriate content for children under 9 based on the provided definition."",""languages"":[""English"",""other""]}"
