Video Id,Primary Label,Predicted Label,Response,Languages
LdLnWbhVGNs,inappropriate,inappropriate,"The audio transcription contains explicit language, including profanity and sexual references (""fuck"", ""pussy"", sexual innuendos).  The lyrics are sexually suggestive and promote violence. The visual content, while not explicitly showing graphic violence or nudity, features a character in provocative poses and attire. The overall theme and tone of the video are inappropriate for children under 9.",['English']
gvF0XKO4EvQ,inappropriate,appropriate,"The video shows gameplay footage of various video games and streamers. While some of the games shown may contain violence, it is not overly graphic or gory. The audio transcription does not contain any inappropriate language or themes. Therefore, the video is considered appropriate for children under 9.",['English']
trhrBTl1noM,inappropriate,appropriate,"The video game depicted in the image grid shows puzzle-solving gameplay. There is no violence, sexual content, or other elements that would make it inappropriate for children under 9. The audio transcription is also appropriate. Therefore, the video is labeled as ""appropriate"".",['English']
tLK9GXAopC8,inappropriate,inappropriate,"The video is inappropriate for children under 9 due to the presence of anime-themed characters in suggestive poses and attire. While the game itself is about military combat, the promotional material's inclusion of these characters sexualizes the content, making it unsuitable for young audiences.  Additionally, the promotional text mentions a ""wife's printed Gekikawa抱き枕"" which is a suggestive reference to a body pillow, further contributing to the inappropriate nature of the advertisement.",['Spanish']
YN4m5373xxE,inappropriate,inappropriate,"The provided video is inappropriate for children under 9. The audio transcription contains offensive language, including frequent swearing, homophobic slurs, and sexually suggestive lyrics.  The lyrics and overall tone of the song promote violence and negative attitudes. The visual content, while not explicitly graphic, is consistent with the tone of the lyrics, depicting scenes in a school, car, and a club that suggest a party atmosphere that is not suitable for young children. The lyrics also contain references to drugs and sexual acts. All of these factors make the video unsuitable for young children.",['en']
zYiRzDrA0q0,irrelevant,appropriate,"The video shows a male singer performing on stage with dynamic lighting.  The song lyrics, though expressing heartbreak and the desire for a new love, do not contain any explicit or inappropriate content for children. There is no violence, sexual content, or other elements that would be considered harmful or inappropriate for children under 9.  The visuals are also appropriate; they are a standard music video format with nothing objectionable.","['Spanish', 'English']"
6Qh29WWHGe4,inappropriate,inappropriate,"The video contains scenes of violence, including gun violence and a man kicking a motorcycle, which is inappropriate for children under 9.  The audio transcription also doesn't provide any indication that the content is suitable for young children.","['Telugu', 'English']"
oavcsKN_VgM,child directed,appropriate,"The provided video and transcript do not contain any elements from the list of inappropriate content for children under 9.  The themes are lighthearted and focus on friendship, teamwork, and problem-solving amongst cartoon trains and other characters. There is some playful competition and minor mishaps, but nothing violent or scary.  The language is clean and suitable for young children. Therefore, the video is deemed appropriate.",['English']
ULJLfuO4Fw4,inappropriate,inappropriate,"The video is inappropriate for children under 9. The audio transcription contains content related to black magic, revenge, and solving marital problems through occult practices.  The visual content of the images featuring a man in a dark setting adds to the overall unsettling and potentially frightening nature of the advertisement. The themes are not suitable for young children, especially given the reference to potentially harmful practices and ambiguous language that might be misinterpreted.",['Urdu']
2Lo6DbYZ7Tc,child directed,appropriate,"The YouTube Music Premium advertisement showcases children's songs with colorful visuals.  The audio transcription mentions ""kids' favorite songs,"" and the video depicts happy, cartoonish imagery. There is no violence, inappropriate language, or other elements that would typically be considered unsuitable for children under 9. Therefore, the advertisement is appropriate.",['English']
HCf5--mIKJ0,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The video shows a woman shopping online and receiving a delivery. There is no violence, sexual content, discrimination, offensive language, or other inappropriate content. The audio transcription is simply repetitive of the company name, and does not contain any inappropriate material.",['Spanish']
rMnxnd9HvsQ,irrelevant,appropriate,"The video is not inappropriate for children under 9. Although the lyrics mention ""blood,"" it is in the context of pride and effort, not violence. The visuals show energetic dancing, sports, and surfing, all appropriate for children.  There is no violence, sexual content, or other inappropriate elements that would be harmful or disturbing to young viewers.","['Spanish', 'English']"
YSs1BYZkeiI,child directed,appropriate,"The provided video seems to be a trailer for Disney's The Little Mermaid. From the given images and audio, there is no inappropriate content for children under 9. There is no violence, sexual content, discrimination, offensive language, or other harmful elements. The content appears suitable for children, focusing on a fairy tale theme. The language used is English.",['English']
sVYQ6XkOIqY,child directed,appropriate,"Based on the provided transcription and image frames, the video does not contain any inappropriate content for children under 9.  The audio transcription seems to be a song with lighthearted lyrics, and the visuals depict cartoonish and whimsical scenes, including Disney animation and nature imagery. There is no violence, inappropriate language, or other elements listed in the provided definition of inappropriate content.",['English']
PfitJkrq3Cc,inappropriate,inappropriate,The video contains scenes of physical violence (people falling from trees and what appears to be fighting) which makes it inappropriate for children under 9.,[]
3-4On39BEik,irrelevant,appropriate,"The video is an advertisement for a USB-C 5x 4K display dock.  The visual content shows the product, its features, and examples of how it can be used. The audio transcription is simply ""🎵 Thank you. Thank you. Thank you."" There is nothing in the visual content or audio that would be considered inappropriate for children under 9 years old based on the provided definition.",['English']
Ikn8CUkpTaU,irrelevant,appropriate,"The video shows a baseball player, and the audio is in Spanish.  There is no violence, sexual content, or anything else that would be considered inappropriate for children under 9. The overall tone is upbeat and positive.",['Spanish']
gAOi_Ts5vYk,inappropriate,inappropriate,"The video game advertisement contains scenes of violence and dark fantasy themes, which are not suitable for children under 9.  The audio transcription further emphasizes a dark tone, making the content inappropriate for young audiences. The rating 18 also indicates inappropriate content for children.",['English']
PZR__M3uen4,irrelevant,inappropriate,"The video is inappropriate for children under 9. While there is no explicit violence or sexual content, the video promotes a specific product (Opera GX) in an enthusiastic, almost obsessive way. The presenter's behavior may be seen as excessive and potentially influence children to adopt similar behaviors. Furthermore, the presence of social media platforms like WhatsApp, TikTok, and Instagram within the video's context might expose children to content not suitable for their age group.  The overall tone and fast-paced nature of the video might also be overwhelming for young children.",['Spanish']
I8T-K880ekU,inappropriate,appropriate,"The video shows a person riding a motorcycle in a race. There is no violence, sexual content, or other inappropriate content for children. The audio transcription only contains a greeting and thanks, which are not inappropriate. Therefore, the video is appropriate for children under 9.",['English']
kDPHyW3vD3E,inappropriate,inappropriate,"The video game advertisement contains violence (implied and shown in scenes depicting fighting and battles), and the audio transcription mentions death and the 'lords of hell' coming to destroy the world.  These elements make the content inappropriate for children under 9.",['English']
4jCmOA76gY0,inappropriate,inappropriate,"The video game advertisement shows violent scenes with characters fighting and killing enemies. This contains elements of physical violence and scariness, making it inappropriate for children under 9.",['English']
XXi4bACHyeg,inappropriate,inappropriate,"The video is inappropriate for children under 9 due to several factors present in both the visual and audio content.  The audio transcription reveals discussions about team breakups, internal conflicts within gaming teams, and mentions of players being benched, which can be emotionally complex for younger viewers. The memes displayed seem to allude to sensitive topics such as loss or disappointment, which may not be easily understood or processed by a child. While there's no explicit violence or inappropriate language, the overall tone and themes of the video are mature and may not be suitable for children under 9.",['English']
XJ1Bmb3ZwE8,irrelevant,inappropriate,"The video contains elements that are inappropriate for children under 9. While there is no explicit violence or sexual content, the audio transcription includes repetitive phrases that sound nonsensical and potentially disturbing, especially when combined with the unusual visuals.  The surreal and somewhat unsettling imagery in the video (e.g., mannequin-like figures, a person walking across a suspension bridge in what appears to be an altered setting) could be frightening to young children.  The overall tone and content are not suitable for a young audience.","['Kannada', 'English']"
oaSgmrvkB10,inappropriate,appropriate,"The provided image grid shows a 3D animation of what seems to be a game scene with colorful party hats and green objects. There is no audio transcription provided and the visual content does not depict any violence, self-harm, sexual content, discrimination, offensive language, or other elements considered inappropriate for children under 9.  Therefore, based on the provided information, the video is considered appropriate.",[]
0Ahim5aJmp8,irrelevant,appropriate,"Based on the provided video frames and transcript, the content seems suitable for children aged nine and above. There is no explicit violence, sexual content, or other inappropriate themes present. The video appears to be a vibrant and energetic music video with dance sequences and scenic beach shots, which are generally considered age-appropriate.  The lyrics, while not fully understood due to language barriers, do not seem to contain any harmful or offensive words. However, parental guidance is always recommended when letting children access media content, and it would be advisable to pre-screen this video to make an informed decision based on your family standards.","['English', 'Korean']"
5WXtbxIYtSQ,irrelevant,inappropriate,"The video is inappropriate for children under 9. The audio transcription promotes a Telegram group offering free content, which lacks transparency and could potentially expose children to unsuitable material.  The visual content shows a person wearing a mask, which could be frightening for some children.  The overall tone of the advertisement, along with its ambiguous nature, makes it unsuitable for young audiences.",['Spanish']
bhhVv2Vu-No,inappropriate,appropriate,"The provided video appears to be a movie trailer for a historical drama. While there are scenes of people in period clothing and what seems to be a tense courtroom scene, there is nothing inherently inappropriate for children under 9.  The audio transcription suggests a somewhat dramatic but not violent narrative. The visual content, though dark in tone, doesn't depict any violence, gore, or other inappropriate content for that age group. Therefore, based on the provided information, it's considered appropriate.",['English']
VnS_kQ-eoSw,irrelevant,appropriate,"The video shows two young men in a workplace setting, interacting with colleagues and listening to music. There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements.  While the lyrics mention ""infierno"" (hell), it's within the context of a song, and the overall tone is upbeat and positive. The video might be slightly boring or uninteresting for a child under 9, but it is not inappropriate based on the provided definition.","['Spanish', 'English']"
_qvMIBv2iS4,irrelevant,appropriate,"The video ad shows scenes of a hotel, its amenities (breakfast), and families.  There is no violence, sexual content, or other elements that would be considered inappropriate for children under 9. The language used is Spanish. Therefore, it is appropriate for children under 9.",['Spanish']
jR-gYFNLVxs,irrelevant,appropriate,"The video ad is appropriate for children under 9.  The visuals are simple cartoon-style drawings, and the audio describes a software program for creating videos. There is no violence, sexual content, inappropriate language, or other elements that would be considered harmful or inappropriate for children. The content focuses on the ease of use of the software and its benefits.",['English']
hkU36leeqPU,inappropriate,appropriate,"The video discusses the life and music of Joseph Boulogne, Chevalier de Saint-Georges, a classical composer. While the topic of his music and historical erasure is serious, there is nothing in the visuals or audio transcription that would be considered inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements that would typically be considered unsuitable for young viewers. The video seems educational and respectful in its presentation.",['English']
5eAMChvBuu0,irrelevant,appropriate,"The video and its transcription promote perseverance, achieving goals, and pursuing dreams. While it shows scenes of falling and challenges, these are presented as surmountable obstacles. The content is inspirational and motivational, focusing on positive messages. No violence, sexual content, discrimination, or offensive language is present. Therefore, it's deemed appropriate for children under 9.",['Spanish']
4QfrtRI2CAM,irrelevant,appropriate,"The video ad shows a young woman shopping online and receiving a delivery. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content for children.  The audio transcription only contains a thank you and a mention of free shipping. Therefore, this video is appropriate for children under 9.",['Spanish']
af23BtFBkvo,inappropriate,inappropriate,The provided video contains cartoonish violence and thus is inappropriate for children under 9.,['English']
YRoKIn1ItqY,inappropriate,inappropriate,"The video contains several elements that would make it inappropriate for children under 9. The lyrics mention alcohol consumption (""I want to get drunk""),  and there are scenes of violence, as shown in the image where masked figures appear to be armed.  The lyrics also contain suggestive themes.The combination of violent imagery and suggestive lyrics makes this video unsuitable for young children.","['Albanian', 'English']"
zV07rG_T2Ho,inappropriate,inappropriate,"The audio transcription contains repeated mentions of money and its overwhelming influence, suggesting themes of greed and materialism which might not be suitable for children under 9.  The lyrics also contain potentially troubling lines such as ""They will die for money"", and questionable statements about wealth and power. The visuals in the video show scenes of a party, which could be seen as potentially exposing children to adult social settings, which might not be suitable for children under 9. Therefore, considering both the audio and visual content, this video is inappropriate for children under 9.","['Telugu', 'English']"
FCIQuntbdIE,inappropriate,inappropriate,"The audio transcription contains suggestive phrases like ""Love is the key to a man's heart"" and mentions of romantic relationships, which are inappropriate for children under 9.  The visual content is unclear from the provided image, but based on the audio alone, the video is not suitable for young children.","['Bengali', 'English']"
HJHQ2omtefQ,irrelevant,inappropriate,"The video contains themes of depression, self-doubt, and past trauma, as reflected in the lyrics such as ""You never left your past,"" ""old demons,"" and descriptions of dark mornings and nights.  The visual imagery of a blindfolded man adds to the overall sense of lost direction and isolation.  These themes, although presented metaphorically, could be disturbing or confusing to children under 9. Additionally, there is some use of strong language ('enemy of my life').","['French', 'English']"
kZKLpTHMjY4,irrelevant,inappropriate,"The video is inappropriate for children under 9 due to the presence of offensive language.  The phrase ""What a bastard"" is clearly an insult and inappropriate for young viewers. While the visual content itself might be innocuous, the audio transcription includes language that is not suitable for children. ",['Spanish']
pzcoQLnQ5o0,inappropriate,inappropriate,"The video contains scenes in a nightclub with people dancing and drinking, suggestive behavior, and romantic themes. The lyrics of the song contain references to drinking and emotional distress, inappropriate for children. Therefore, the video is inappropriate for children under 9.","['Italian', 'English']"
y4Oba5bJM7M,irrelevant,inappropriate,"The video contains elements of death and mourning, as shown in the images of a funeral procession and a coffin.  The lyrics of the song express intense sadness, heartbreak, and hopelessness, mentioning hell and tears that never stop.  The repeated phrase ""I'm not a child anymore"" suggests a mature theme of loss and despair that would not be suitable for children under 9. While there is no explicit violence or sexual content, the overall tone and imagery are emotionally heavy and potentially disturbing for younger viewers.","['Turkish', 'English']"
DDL5qspSBgQ,inappropriate,inappropriate,"The video is inappropriate for children under 9 due to the discussion of criminal sexual abuse allegations against a person, which is a sensitive and mature topic that could be upsetting or confusing for young children. Additionally, the video contains public records, including potentially sensitive personal information such as an address, making it inappropriate for general consumption and especially for children. The mention of the case's disposition as ""stricken off with leave reinstatement"" requires a level of legal understanding that children are unlikely to possess. The overall context of the discussion and the inclusion of the public records make this video unsuitable for a child audience.",['English']
8lKOsKvGmrQ,child directed,appropriate,"The video ad is appropriate for children under 9.  The audio transcription mentions celebrating Father's Day, suggesting a positive family-oriented message. The visuals show LEGO products and a person building them, which is not violent or inappropriate in any way. There is no violence, sexual content, discrimination, offensive language, or other elements that could be considered inappropriate for children. The advertisement is in German.",['German']
F1opwvyo6f8,child directed,appropriate,"The provided image grid does not contain any inappropriate content for children under 9 based on the given definition. There is no audio transcription, so the evaluation is based solely on the visuals. The visuals depict cartoonish characters in an amusement park setting, with no violence, sexual content, or other inappropriate elements present.",[]
JMzg1KIZE5w,child directed,appropriate,"The video ad is appropriate for children under 9.  The visuals are bright, colorful, and cartoonish, featuring friendly monsters and a playful atmosphere. The audio transcription focuses on educational aspects, highlighting math learning games and rewards. There is no violence, inappropriate language, or other concerning elements present in either the visuals or audio. The focus is on a positive learning experience for children.",['English']
vtvKLFh2oRs,child directed,inappropriate,"The video contains scenes of fantasy violence and magical combat, which may be frightening or intense for young children.  The audio transcription includes dialogue that is not inherently inappropriate but mentions the ""fate of your world"" which may create suspense and worry.  Given the combination of these factors, the video is considered inappropriate for children under 9.",['English']
XrRJ0c_Ldp4,child directed,appropriate,"The provided video appears to be a cartoon advertisement for Nickelodeon.  The audio consists of what seems to be a dinosaur roaring playfully, and the visuals show cartoon dinosaurs brushing their teeth.  There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate elements mentioned in the provided guidelines. Therefore, the video is deemed appropriate for children under 9.",['English']
fdDnIZhns4M,child directed,appropriate,"The provided video and transcript do not contain any inappropriate content for children under 9 based on the given definition.  The content is lighthearted and focuses on cartoon characters in a playful, adventurous setting. There is no violence, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for young children.",['English']
aBpSfU6IwuU,child directed,appropriate,"The video shows children playing with toys and expressing excitement.  There is no violence, sexual content, or other inappropriate material present in the video or the transcription. The language used is child-friendly and enthusiastic. Therefore, it's appropriate for children under 9.",['English']
6OymTXVO_Is,child directed,appropriate,"The video and its transcription do not contain any inappropriate content for children under 9 based on the provided definition.  It features children playing with Monster High dolls and expressing their personalities. There is no violence, self-harm, sexual content, discrimination, offensive language, or other elements listed in the definition. The video promotes self-expression and individuality, which is a positive message for children. The language used is light and friendly.",['English']
2BVILYtTs1o,child directed,appropriate,"The video is an advertisement for Animal Crossing New Horizons, showing gameplay footage and promotional images.  The content is lighthearted, cheerful, and focuses on building a virtual island and participating in relaxing activities like fishing and gardening. There is no violence, sexual content, or any other elements that would be considered inappropriate for children under 9 based on the provided definition. The language used in the text is suitable for children and does not contain offensive terms. The German words ""Auch digital erhältlich im Shop"" translate to ""Also available in the Nintendo eShop"".","['English', 'German']"
ZRbpmnFKBUY,child directed,appropriate,"The provided video and lyrics do not contain any violent, sexual, or discriminatory content. The song promotes self-acceptance and individuality, which are positive messages for children.  While some might consider the repeated phrase ""Love it or hate it, I'ma just be me"" slightly defiant, it does not cross the line into inappropriate behavior. The visuals show children dancing and having fun at a party, which is also appropriate. Therefore, the video is deemed appropriate for children under 9.",['English']
4rA5ueFbGO0,child directed,appropriate,"The video game advertisement shows cartoonish Lego-style characters and vehicles in a vibrant, colorful world.  There is no violence, inappropriate language, or suggestive content. The quests described are lighthearted and family-friendly. The overall tone is playful and amusing, making it suitable for children under 9.",['English']
J28XNArMxTU,inappropriate,inappropriate,"The video contains elements of violence and apocalyptic themes, making it unsuitable for children under 9.  The text mentions 'hatred,' 'darkness,' 'the end is nigh,' and 'grave danger,' which are not appropriate for young children. The visual elements showing meteor showers, battles, and possibly magical attacks further enhance the unsuitable nature of this video for children under 9.",['English']
GpjPsIzGRY4,child directed,inappropriate,"The video contains scenes of violence (a fight between Peter Pan and Captain Hook, and the death of Wendy). It also contains weapons (swords, arrows, guns), and a scene where Wendy is shot with an arrow. These elements make the video inappropriate for children.",['English']
Ea_t_TkoImg,child directed,appropriate,"The video is appropriate for children. The audio transcription is a story about Thomas the Tank Engine and his friends. The image grid shows scenes from the story. There is no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humour, inappropriate clothing, or significant romantic intimacy.",['English']
e5yUD0JwyGM,child directed,appropriate,"The provided video is a Disney trailer for ""The Little Mermaid.""  The visuals are whimsical and colorful, depicting underwater scenes with cartoonish characters.  The audio transcription is a snippet of dialogue which is non-offensive and does not include any inappropriate themes or language. There is nothing in the content that would be considered unsuitable for children.",['English']
rqHHFnV7hVc,child directed,appropriate,"The video shows children playing with a toy track builder set. The audio transcription contains enthusiastic exclamations and descriptions of the gameplay, but there is no violent, graphic, sexual, or otherwise inappropriate content.  The video is bright and playful, and the language used is not offensive or inappropriate for children. Therefore, the video is deemed appropriate.",['en']
-VrYPnw6ErQ,child directed,appropriate,"The video shows Fisher-Price baby toys and is targeted towards parents looking for baby products.  The audio transcription is a product description. There is nothing inappropriate in either the visual or audio content. Therefore, the video is appropriate for children.",['German']
-l7BKQv_CIc,child directed,appropriate,"The video is appropriate for children. The content is educational, focusing on vocabulary building and reading comprehension. The visuals are cartoonish and playful, and the audio transcription does not contain any inappropriate language or themes.",['English']
-koeCj6mPVo,child directed,appropriate,"The video is a trailer for a racing game called LEGO 2K Drive.  The visuals are cartoonish and bright. There is no violence, sexual content, or other inappropriate material present.  The audio transcription is simply a description of the game's content and features, including statements that some content may require unlocking and that optional in-game purchases are available. There is no spoken language in the provided transcription.",[]
-tp43AxnO18,child directed,appropriate,"The video shows children in a school setting. There is no violence, sexual content, or other inappropriate material present. The audio transcription contains some lighthearted and friendly conversation. Therefore, the video is appropriate for children.",['English']
eRaJzy7dtTk,child directed,appropriate,"The video is appropriate for children.  The audio transcription describes a playful and lighthearted story involving baby characters, a doctor, and some magical pixie helpers. While there are mentions of boo-boos and injuries, they are presented in a cartoonish and non-graphic way. The visual content shows brightly coloured cartoon characters in a child-friendly setting. There is no violence, sexual content, discrimination, or other inappropriate themes present in either the audio or visual content. The overall tone is positive and focuses on caring for children and resolving minor issues in a fun manner.",['English']
tveNRvq_AHQ,irrelevant,appropriate,"The video shows a young woman using Mercado Libre, an online shopping platform, to buy clothes. The video is bright, cheerful, and does not contain any inappropriate content such as violence, sexual content, or hate speech.  The audio transcription mentions free shipping in Venezuela, which is consistent with the video's theme of online shopping. Therefore, the video is considered appropriate.",['Spanish']
MWuAZjeloLU,irrelevant,inappropriate,"The lyrics express heartbreak, loss, and a sense of betrayal. While not explicitly violent or sexual, the repeated phrase ""Bile bile kanmadı bu kez gördü yüzsüz yalanları"" (Even knowing, it didn't bleed, this time it saw the faceless lies) might be interpreted as metaphorical self-harm.  Combined with the video's visuals showcasing intense emotional expressions and scenes that may be perceived as disturbing or suggestive to some viewers, and  the overall mood of the song leans towards themes that could be unsettling for younger audiences. Therefore, it is inappropriate.",['Turkish']
-y7ABBoUwZQ,irrelevant,appropriate,"The video depicts scenes of nature, travel, and camping. There is no violence, sexual content, or other inappropriate material present. The lyrics mention life and self-reflection but are not explicit or harmful. Therefore, the video is deemed appropriate.","['Arabic', 'English']"
-OAFDo7493A,irrelevant,appropriate,"The video appears to be a promotional advertisement for a product, showing its features through animated graphics and space-themed visuals. The audio transcription ""🎵 so so Thank you."" is polite and does not suggest any inappropriate content. There is no violence, sexual content, or other elements that would make it inappropriate for children. Therefore, the video is labeled as ""appropriate"".",['English']
OzsHMpvJj6g,irrelevant,appropriate,"The video appears to be an interview with Csaba Lantos, the Hungarian Minister of Energy. The audio transcription is a detailed discussion about Hungary's energy policy, including topics like energy security, nuclear power, renewable energy sources, and gas supply.  There is no violent, graphic, sexual, or discriminatory content present in the visuals (a simple interview setting) or the transcription. The language used is professional and does not contain any profane or explicit language. Therefore, the video is deemed appropriate.",['Hungarian']
enjvSK1pgac,irrelevant,appropriate,"The video shows elephants in their natural habitat. There is no violence, sexual content, or other inappropriate material present. The audio transcription is simply a thank you, which is not inappropriate. Therefore, the video is appropriate.",['English']
yakFFhXckyI,irrelevant,appropriate,"The video showcases a new helicopter model with features like foldable blades, panoramic views, and a carbon fiber airframe. The audio transcription is simply 'Thank you', which is polite and not offensive. There is no violent, graphic, sexual, or discriminatory content.  The video's focus is purely on the design and features of the helicopter. Therefore, it is appropriate for children.",['English']
KP1uspaXO5g,irrelevant,inappropriate,"The audio transcription contains profane language, making the video inappropriate for children.  The visuals, while not inherently inappropriate,  do not mitigate the effect of the profane lyrics.  Therefore, the overall content is deemed inappropriate.","['Punjabi', 'English']"
400QfMKiCFs,irrelevant,inappropriate,"The audio transcription reveals themes of sadness, longing, and heartbreak related to a long-distance relationship.  While not explicitly violent or sexually suggestive, the lyrics express intense emotional pain and could be upsetting to younger viewers.  The visual content, though not overtly graphic, depicts individuals in somber moods and settings, reinforcing the emotional intensity communicated in the song. The combination of melancholic lyrics and visuals contributes to the overall tone of the video, making it unsuitable for younger audiences.","['Hindi', 'English']"
gCFdE660K3M,irrelevant,appropriate,The video shows a serene beach scene with calm waves and a building in the background. The audio transcription contains only polite and thankful phrases. There is no inappropriate content present in either the visual or audio aspects of the video.,['English']
mN5AuduCUCM,irrelevant,appropriate,"The video shows a singer recording a song in a studio. There is no violence, sexual content, or other inappropriate content. The lyrics mention ""war"" but in a metaphorical sense within the context of personal struggles and triumph.  The audio transcription includes some repetition but no explicit language or hate speech. Overall, the content is suitable for all ages.","['Tamil', 'English']"
EO0NF2pJDxI,irrelevant,appropriate,"The video shows a collage of images including a dog dancing, nature scenes, and people working on computers.  The lyrics are a song about someone expressing their feelings for someone else and working up the courage to ask them to dance.  There is no violent or graphic content, sexual content, or any other content that would be considered inappropriate for children. The language is Portuguese.",['Portuguese']
klfzVK6oMP8,irrelevant,appropriate,"The video shows a conference or a seminar at MIT.  There is no violent or graphic content, sexual content, discrimination, profane language, or any other inappropriate content listed in the criteria. The audio transcription ""🎵 Thank you. Thank you. M.I.T."" is also appropriate. Therefore, the video is appropriate.","['English', 'Spanish']"
yB8M0_jLP0w,irrelevant,appropriate,"The video shows a young man working at a burger restaurant. While there is some mild stress and nervousness portrayed, there is no violent, sexual, or otherwise inappropriate content.  The language used is Korean, and the overall tone is light-hearted and focused on the task at hand. Therefore, the video is appropriate.",['Korean']
iSOAAN4tYP8,irrelevant,inappropriate,"The video promotes a product (Derila pillow) using exaggerated health claims and manipulative marketing tactics. The claims are not supported by credible evidence and are likely misleading. While the video does not contain explicit content, the deceptive marketing tactics and the potential for financial harm make it inappropriate, especially for vulnerable viewers.",['Swedish']
kzFirnL6iEs,irrelevant,inappropriate,"The audio transcription discusses childhood sexual abuse in detail, making the content inappropriate for children.  While the video itself may not show explicit visual content, the topic discussed is sensitive and potentially triggering for young viewers. The detailed descriptions of abuse are not suitable for a child audience.",['en']
PHM_IyYulzM,irrelevant,appropriate,"The video is an advertisement for CleanMyMac X software.  The content is not violent, sexual, or discriminatory. While it mentions productivity, this is presented in a positive light and is not inappropriate. The overall tone is promotional, not harmful.  Therefore, it's deemed appropriate for all ages.",['English']
Mbz89kGZLUM,irrelevant,appropriate,"The video showcases a product research tool and does not contain any inappropriate content such as violence, sexual content, hate speech, or harmful activities. The audio transcription ""🎵 Outro Music 🎵 Thank you."" further supports this assessment.  Therefore, the video is deemed appropriate.",['English']
avCEqFbuHx0,irrelevant,appropriate,The video shows a commercial for jamón (ham).  The audio is a person ordering ham at a deli counter.  There is nothing in the video or audio that would be considered inappropriate for children. ,['Spanish']
3hJawHSCqfg,irrelevant,inappropriate,"The audio transcription contains profane language (such as ""F"").  The video contains a person in what seems like a racing outfit. The combination of these two elements makes the video inappropriate for children.",['English']
jizAb-SLvtM,irrelevant,appropriate,"The video appears to be a music video with vibrant colors, energetic dance sequences, and fashion-forward clothing.  There is no violence, self-harm, horror, sexual content, discrimination, profane language, or other elements that would typically make a video inappropriate for children. While some dance moves might be considered suggestive by some, they are not vulgar or overtly sexual. The overall tone is upbeat and celebratory. Therefore, the video is deemed appropriate.","['English', 'Korean']"
SsL6RVQlIRk,irrelevant,appropriate,"The video shows people working in an office environment and interacting with each other. There is no violence, self-harm, horror, sexual content, discrimination, or profane language. The audio transcription describes a work-related scenario involving a PR issue and the use of Grammarly software.  Therefore, the video is appropriate for all audiences.",['English']
lYDZgITVbW8,irrelevant,appropriate,"The video shows a game in development that seems to be inspired by classic video games from the N64/PS1 era. The visuals are cartoonish, and there is no violence, sexual content, or other inappropriate elements present. The audio transcription simply describes the game's development and encourages viewers to check out the YouTube channel for more information. Therefore, the video is considered appropriate.",['English']
Zv293NHz0ns,irrelevant,inappropriate,"The video contains depictions of weapons (glocks), and violent lyrics.  The lyrics also reference drug use and risky behavior. Therefore, the video is inappropriate for children.",['Portuguese']
8Qmqbj8pBfs,irrelevant,inappropriate,"The lyrics express themes of heartbreak, loss, and separation, which while not inherently inappropriate, might be emotionally challenging for younger audiences.  The visual component, consisting of dimly lit scenes, and night-time shots of a city, adds to the overall melancholic tone. The combination of the lyrics and the imagery creates a mood that might be considered too intense or emotionally heavy for young viewers.",['Turkish']
-JlqGqRYKcw,irrelevant,appropriate,"The video shows a woman speaking in English about educational opportunities in Australia.  There is no violent, graphic, sexual, or discriminatory content. The audio transcription focuses on course details and visa information. The visual content shows the woman against the Australian flag backdrop. While her skin is digitally altered to an unnatural blue hue, there is nothing inherently inappropriate about that in this specific context. Therefore, the video is deemed appropriate.",['English']
wnpNJTYI2kQ,irrelevant,appropriate,"The video is not inappropriate. The video's visuals are colorful and upbeat, showing a group of young men dancing and singing in various vibrant settings. The lyrics, while containing some suggestive phrases like ""yum yum"" and references to wanting to ""jump into the screen,"" are overall lighthearted and playful, relating to the excitement of the song's theme and don't cross into sexually suggestive or explicit territory. There is no violence, gore, self-harm, horror, or any other elements that would make the video unsuitable for children.  The overall tone of the video and lyrics is positive and energetic, focused on themes of excitement, happiness, and dreams. The references to being ""lost"" and ""the past"" are metaphorical in the context of the upbeat song and should not be interpreted as self-harm. Though the language is both English and Korean, the English portion doesn't contain any explicit or vulgar words.","['English', 'Korean']"
hPyFWKs9jak,irrelevant,appropriate,The video shows a manufacturing process and does not contain any inappropriate content for children. The audio transcription is a simple recipe for cake and also does not have any elements that may be harmful to a child. Therefore the video is appropriate.,['Finnish']
ggg57-VBjfY,irrelevant,appropriate,"The video shows a commercial for ICA, a Swedish grocery store. The video features people in a store, some products and some promotions. There is no inappropriate content. The audio transcription is mostly about the deals they have in the store. The language used in the audio is Swedish.",['Swedish']
ec1-rs1qFE4,irrelevant,appropriate,"The video shows a person organizing and selling clothes.  The audio transcription promotes selling clothes in winter. There is no inappropriate content present in the video or the transcription. Therefore, the video is appropriate.",['English']
