Video Id,Primary Label,Predicted Label,Languages,Response
wELhRVDmicA,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content discusses complex topics related to film franchises, actors' careers, and industry news. It includes references to multiple franchises (Star Wars, Marvel, DC) and uses industry terminology that would not be easily understood by children. The language and concepts are more suited for teens and adults interested in entertainment news."",
  ""language"": ""English""
}"
Mc9WSGhPshE,Not Child Directed,Not Child Directed,English,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""The content appears to be a song with romantic and emotional themes, discussing complex relationship issues and unrequited love. The lyrics contain advanced vocabulary and concepts that are not typically aimed at or easily understood by children. The tone and subject matter are more suitable for teenagers or adults."",
    ""language"": ""English""
}"
fWc5QGFCaUc,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a detailed technical explanation of how airships/dirigibles work, including complex engineering concepts and terminology. The level of detail and technical language used is not simplified for children and would likely be too advanced for a young audience to fully comprehend."",
  ""language"": ""English""
}"
EgryNGwH14o,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content discusses complex game design concepts, speedrunning techniques, and mature themes that are not typically aimed at or easily understood by children. The language and analysis used are more suitable for an adult gaming audience interested in game mechanics and design philosophy."",
  ""language"": ""English""
}"
2FrCTr0crAo,Not Child Directed,Not Child Directed,Mixed Portuguese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a song or poem with complex themes of love, destiny, and relationships. It uses advanced vocabulary and abstract concepts that are not typically aimed at children. The lyrics discuss mature emotional topics and urban settings, which are more suitable for older audiences."",
  ""language"": ""Mixed Portuguese and English""
}"
ECxVfrwwTp0,Not Child Directed,Not Child Directed,Vietnamese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be song lyrics or a musical performance with complex themes about life, love, and personal growth. The language and concepts used are more appropriate for teenagers or adults, rather than young children. There are no child-appealing elements like cartoons, simple gameplay, or educational content designed for kids."",
  ""language"": ""Vietnamese and English""
}"
ndiq4VXO6LE,Not Child Directed,Not Child Directed,English and Portuguese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a religious song with mature themes of pain, suffering, and spiritual healing. The lyrics discuss complex emotional experiences and use sophisticated vocabulary that would be challenging for young children to understand. While the message is ultimately uplifting, the depth of the subject matter and the style of music are more appropriate for adult audiences."",
  ""language"": ""English and Portuguese""
}"
iTsyDiyOF7o,Not Child Directed,Not Child Directed,Mixed Portuguese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a performance of a romantic ballad with complex lyrics about love, longing, and heartbreak. The themes and language used are too mature and emotionally complex for young children to fully comprehend or appreciate."",
  ""language"": ""Mixed Portuguese and English""
}"
QxamVP2dJCA,Not Child Directed,Not Child Directed,Portuguese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a live music performance of a song with romantic themes and complex lyrics in both Portuguese and English. The lyrics discuss adult relationships, love, and emotional concepts that are not typically aimed at or easily understood by children. The performance setting and energetic crowd suggest an adult or general audience event rather than child-focused entertainment."",
  ""language"": ""Portuguese and English""
}"
KyXKGurjX_4,Not Child Directed,Not Child Directed,English and Vietnamese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be song lyrics discussing mature themes of love, heartbreak, and emotional struggles. The complex emotional concepts and vocabulary used are not typically suitable for young children. The song also mentions being drunk, which is an adult theme."",
  ""language"": ""English and Vietnamese""
}"
Ic8whn-t0Io,Not Child Directed,Not Child Directed,English and Indonesian,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be song lyrics about romantic love, featuring themes of relationships, true love, and lifelong commitment. These concepts and the complexity of the language used are more appropriate for teens or adults rather than young children. The lyrics lack child-appealing elements like simple vocabulary, playful themes, or content explicitly designed for kids."",
  ""language"": ""English and Indonesian""
}"
WOPMpEjSGSs,Not Child Directed,Not Child Directed,Arabic (translated to English),"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a romantic song with mature themes of love, passion, and emotional dependency. The lyrics include complex emotions and metaphors that are not typically aimed at or easily understood by children. The song's subject matter and language are more appropriate for teenagers or adults."",
  ""language"": ""Arabic (translated to English)""
}"
XTVWGjWJAdI,Not Child Directed,Not Child Directed,English and Vietnamese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be lyrics of a mature love song, discussing complex emotions, heartbreak, and adult relationships. The themes and language used are too advanced for children and not designed to appeal to a young audience."",
  ""language"": ""English and Vietnamese""
}"
B5PsIN_FkF4,Not Child Directed,Not Child Directed,English and Portuguese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be lyrics from a song with complex themes about relationships, emotions, and communication. It contains mature concepts and vocabulary that would not be easily understood by children. The song does not have child-appealing elements like simple, playful themes or rhythmic elements designed for young audiences."",
  ""language"": ""English and Portuguese""
}"
f0lKR_4TU5s,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a vlog-style documentary of an adult's 100km running challenge over a week. It contains detailed discussions about running strategies, physical exertion, and body changes that are not typically aimed at or appealing to children. The content, language, and themes are more suitable for a general or adult audience interested in fitness challenges."",
  ""language"": ""Korean""
}"
ZpXD-ExMfmE,Not Child Directed,Not Child Directed,Spanish and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a romantic drama or music video featuring adult themes such as relationships, breakups, and intimate encounters. The dialogue and lyrics contain complex emotional concepts and mature subject matter that would not be suitable or appealing for young children."",
  ""language"": ""Spanish and English""
}"
7Ix4sxLx_pk,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content features an adult discussing home organization, furniture arrangement, and personal style choices. The language used and topics covered are not simplified for children, and there are no child-appealing elements like colorful animations or child-friendly themes."",
  ""language"": ""Korean""
}"
GbTBLTwUWrs,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content contains complex geopolitical discussions about war, missile attacks, and international relations between Ukraine, Russia, and the United States. The language and themes are far too advanced and serious for children, involving concepts like escalation of conflict, strategic objectives, and diplomatic alerts. This is clearly intended for an adult audience interested in current global affairs."",
  ""language"": ""English""
}"
K4e9ubvt3AA,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a cooking demonstration for peanut chutney, which is not specifically designed for children. It uses complex culinary terms, detailed instructions, and requires kitchen skills that are more appropriate for adult viewers. While cooking videos can be enjoyable for all ages, this particular content is not simplified or tailored for a child audience."",
  ""language"": ""English""
}"
05wQrmLejyo,Not Child Directed,Not Child Directed,English,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""The content appears to be a song or poem with mature themes of heartbreak, complicated relationships, and emotional struggle. The language and concepts used are too complex for children, including references to giving up, broken hearts, and describing someone as 'stupid'. These themes and the overall tone are not appropriate or designed for a child audience."",
    ""language"": ""English""
}"
sesss3X4a1w,Not Child Directed,Not Child Directed,Mixed Spanish and Englis,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a song with mature themes about faith, struggle, and personal growth. The lyrics contain complex concepts and vocabulary that are not typically aimed at children. The song discusses pain, doubt, and searching for meaning in life, which are more suited for an adult or teen audience."",
  ""language"": ""Mixed Spanish and English""
}"
wqN1vLPX-no,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be song lyrics with mature themes of self-reflection, emotional pain, and personal growth. The complex language, introspective tone, and exploration of internal struggles are not typical of child-directed content. The lyrics discuss concepts like facing oneself, hiding scars, and dealing with difficult emotions, which are generally too advanced for young children to fully grasp or relate to."",
  ""language"": ""English""
}"
yBAx5nBdJqU,Not Child Directed,Not Child Directed,Spanish,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a song with mature themes of lost love, regret, and complex emotions. The lyrics discuss relationships, heartbreak, and difficult memories in a way that is not simplified for children. The vocabulary and concepts are more appropriate for adolescents or adults."",
  ""language"": ""Spanish""
}"
o6oTVfo2aTo,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content features complex dialogue and mature themes about relationships, including discussions of breaking up, jealousy, and emotional struggles. The language and topics are not simplified for children and deal with adult romantic relationships, which are not typically child-directed themes."",
  ""language"": ""Korean""
}"
R2xk_LsETm0,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content discusses complex topics like IQ, neuroplasticity, and cognitive function using advanced vocabulary and concepts not suitable for children. It references adult figures like Einstein and Elon Musk, and discusses academic performance and income levels, which are not child-focused topics."",
  ""language"": ""English""
}"
_VGm6brq1aI,Not Child Directed,Not Child Directed,English and Vietnamese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a romantic song or poem with themes of love, marriage, and relationships. It contains complex emotional concepts and mature themes that are not typically aimed at children. The lyrics discuss feelings of jealousy, doubt, and longing, which are more suited for an older audience."",
  ""language"": ""English and Vietnamese""
}"
mZ9yZYo9Mmk,Not Child Directed,Not Child Directed,English and Portuguese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a religious worship song or performance aimed at adults or a general audience. It contains complex lyrics in multiple languages (English and Portuguese), themes of faith and devotion, and repetitive worship phrases that are not typically designed for or appealing to young children. The content lacks child-specific elements like simple vocabulary, playful themes, or animated visuals that would make it child-directed."",
  ""language"": ""English and Portuguese""
}"
cx848AXKUWo,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content discusses complex scientific processes for creating synthetic diamonds, including technical details about laboratory procedures, chemical reactions, and industrial manufacturing. It uses advanced vocabulary and concepts that are not simplified for children. The topic of luxury jewelry and diamond pricing is also more relevant to adult audiences."",
  ""language"": ""English""
}"
FTIjbV6yczo,Not Child Directed,Not Child Directed,Hindi and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video is a cooking demonstration for Dal Makhani, which is not specifically designed for children. It uses complex cooking terminology, detailed instructions, and ingredients that are not simplified for a child audience. The content is more suitable for adults or teenagers interested in cooking."",
  ""language"": ""Hindi and English""
}"
4I4WCj1KoSA,Not Child Directed,Not Child Directed,Arabic,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video is a detailed cooking demonstration for a traditional Palestinian dish. It involves complex cooking techniques, uses adult vocabulary, and is not simplified for children. The content is more suited for adults or older teens interested in cooking."",
  ""language"": ""Arabic""
}"
FGXyvxzn-X8,Not Child Directed,Not Child Directed,Korean and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a music performance and interview featuring K-pop idols. While it contains musical elements, the overall context, including discussions about album releases and professional performances, suggests it's aimed at a general or teen/adult audience rather than specifically children. The complexity of the content and the maturity of the themes discussed are not typical of child-directed material."",
  ""language"": ""Korean and English""
}"
kRt2sRyup6A,Not Child Directed,Not Child Directed,Spanish and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a music video or performance featuring adult themes of lost love, mourning, and emotional pain. The lyrics contain complex emotional concepts and metaphors that are not typically aimed at or easily understood by children. The repeated mentions of a 'black shirt' as a symbol of mourning and the overall melancholic tone suggest this is intended for a more mature audience."",
  ""language"": ""Spanish and English""
}"
bWUaznyZLd0,Not Child Directed,Not Child Directed,English and Portuguese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be lyrics from a religious song or performance. The themes and language used are more complex and mature, addressing concepts like wandering, loneliness, and spiritual redemption. These topics and the depth of emotion expressed are not typically designed for or easily understood by children. The song also includes some Portuguese lyrics, adding a level of complexity not usually found in child-directed content."",
  ""language"": ""English and Portuguese""
}"
qGb7H6aN32I,Not Child Directed,Not Child Directed,Vietnamese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a love song with romantic themes and complex lyrics, which are not typically aimed at or appropriate for children. The song discusses concepts like eternal love, kissing, and building dreams together, which are more suited for a mature audience."",
  ""language"": ""Vietnamese and English""
}"
P4fzOSVy6-o,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be lyrics from a song with mature themes and complex language. It discusses concepts like sin, being a vagabond, living on streets, and existential questions that are not typically aimed at or appropriate for children. The imagery and vocabulary used are more suited for an adult audience."",
  ""language"": ""English""
}"
7mox58jIAdA,Not Child Directed,Not Child Directed,Spanish and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a musical performance of a song with mature themes about love, heartbreak, and relationships. The lyrics contain complex emotions and concepts that are not typically aimed at children. The language and subject matter are more appropriate for older audiences."",
  ""language"": ""Spanish and English""
}"
t_shSXXV91w,Not Child Directed,Not Child Directed,Spanish and English,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""The content appears to be a song with mature themes of secret romantic relationships and extramarital affairs. It contains complex lyrics about forbidden love, which are not appropriate or intended for children. The language and concepts used are too advanced for a young audience."",
    ""language"": ""Spanish and English""
}"
08nAAjdApR0,Not Child Directed,Not Child Directed,Russian,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video is a detailed cooking tutorial for making homemade doctor's sausage. It contains complex instructions, discussions of meat processing, and uses specialized cooking equipment and techniques. The content is aimed at adult viewers interested in cooking and food preparation, not children."",
  ""language"": ""Russian""
}"
b5ZQob-mDGM,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a romantic song or ballad with themes of love, regret, and promises of lifelong commitment. These complex emotional themes and the focus on romantic relationships are not typically designed for or appealing to young children. The lyrics involve sophisticated concepts and vocabulary that would be more appropriate for adolescents or adults."",
  ""language"": ""English""
}"
6vPhcRew8hA,Not Child Directed,Not Child Directed,Spanish and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content features mature themes including romantic relationships, jealousy, and implied adult situations. The lyrics contain complex emotions and scenarios not suitable for children, as well as some suggestive language. The musical style and themes are clearly aimed at an older audience."",
  ""language"": ""Spanish and English""
}"
ESS0M-OPfY0,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video is an instructional cooking video demonstrating how to prepare and season olives. While the content is not inappropriate for children, it is not specifically designed or targeted towards a young audience. The video uses complex cooking terminology, discusses adult taste preferences, and provides detailed instructions that would be more relevant to an adult audience interested in culinary techniques."",
  ""language"": ""English""
}"
kNJPalON82E,Not Child Directed,Not Child Directed,Mixed Portuguese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a religious song or worship music with complex themes about faith, God as a father figure, and spiritual intimacy. The lyrics use advanced vocabulary and concepts that are not typically aimed at children. While not explicitly mature, the song's depth and spiritual focus suggest it's intended for a general or adult audience rather than being specifically child-directed."",
  ""language"": ""Mixed Portuguese and English""
}"
g8jZPyVNwig,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a detailed explanation of a power tool called a renovator, intended for adult DIY enthusiasts or professionals. It contains technical information, comparisons of different models, and discussions of usage techniques that would not be appropriate or interesting for children. The content is too complex and specialized for a child audience."",
  ""language"": ""English""
}"
ucUBNCRJzsI,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While the content involves crafting and painting a nutcracker, which could appeal to children, the overall context and presentation is more suited for adults. The speaker discusses complex topics like product availability, scalping, and purchasing decisions. The language and concepts used are more advanced than what would typically be directed at children."",
  ""language"": ""English""
}"
P2zOb0HGdxg,Not Child Directed,Not Child Directed,Spanish and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content features complex lyrics with mature themes such as personal struggles, self-empowerment, and overcoming adversity. The song's language and concepts are more appropriate for older audiences and lack child-appealing elements like simple, playful themes or child-friendly vocabulary."",
  ""language"": ""Spanish and English""
}"
AOVg2aLjIiU,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content features dark, mature themes and violent elements unsuitable for children. It includes complex dialogue, adult language, and intense conflict scenarios that are inappropriate for a young audience. The narrative involves concepts of death, supernatural entities, and warfare that are too advanced for child-directed content."",
  ""language"": ""English""
}"
xqwjSSd5Ss0,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a sports competition or triathlon event for adults. It contains complex dialogue, emotional reactions, and discussions of physical challenges that are not simplified for children. The language and themes are more appropriate for a general or adult audience interested in endurance sports."",
  ""language"": ""Korean""
}"
Z2wTN1qjlMQ,Not Child Directed,Not Child Directed,Hindi and some English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a devotional song or bhajan dedicated to Baba Shyam, a religious figure. While it has musical elements, the themes and lyrics are focused on religious devotion and spiritual concepts that are likely too complex for young children to fully grasp. The content doesn't have child-appealing visual elements or simplified narratives typically found in child-directed content."",
  ""language"": ""Hindi and some English""
}"
ysSOuNkbZrY,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be an in-depth explanation of nutritional information and meal planning for bodybuilding or fitness purposes. It uses complex terminology and concepts that are not simplified for children, such as catabolism, anabolism, and specific macronutrient ratios. The level of detail and focus on adult-oriented fitness goals indicate this is intended for a mature audience interested in nutrition and body composition."",
  ""language"": ""English""
}"
M6mro7JV4fw,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The video appears to be a religious music video with complex lyrics and themes that are not specifically designed for children. The song discusses spiritual concepts, personal faith, and heavenly rewards, which are more appropriate for a general or adult audience. There are no child-appealing elements like colorful animations or simplified language that would make this content specifically child-directed."",
  ""language"": ""English""
}"
ivJZpIS_juQ,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content contains political commentary, adult humor, and complex topics unsuitable for children. It discusses billionaires, oligarchy, elections, and includes references to alcohol consumption and mature themes."",
  ""language"": ""English""
}"
18zxUMf_HZQ,Not Child Directed,Not Child Directed,English and Vietnamese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be lyrics or dialogue from a romantic song or movie, featuring themes of love, sadness, and relationships. It contains complex emotional concepts and language that are not typically aimed at or easily understood by children. The repeated declarations of love and emotional sentiments are more appropriate for a teen or adult audience."",
  ""language"": ""English and Vietnamese""
}"
nkeLYw18xPk,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content features complex lyrics with mature themes and imagery that are not suitable for children. The song includes references to adult situations and uses sophisticated language that would be difficult for young children to understand. Additionally, the repetitive nature of some parts and the guitar solo suggest this is meant for a more mature audience."",
  ""language"": ""English""
}"
IsPOtygII-Q,Not Child Directed,Not Child Directed,"Hindi, English","{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While the video contains colorful visuals and dancing, it features adult performers in a music video setting with romantic themes and complex lyrics in Hindi and English. The content is not simplified for children and includes concepts and imagery more suitable for a general or adult audience."",
  ""language"": ""Hindi, English""
}"
qv6KlvdgpHc,Not Child Directed,Not Child Directed,Arabic,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content discusses complex political, religious, and historical topics related to Israel, Palestine, and the Middle East. It includes mentions of violence, conflict, and mature themes that are not suitable for children. The language and concepts used are too advanced for a young audience."",
  ""language"": ""Arabic""
}"
Psr7yfO_WY0,Not Child Directed,Not Child Directed,English,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""The content appears to be song lyrics with themes of love, heartbreak, and complex emotions. The vocabulary and concepts used are more suited for adolescents or adults, rather than young children. There are no child-appealing elements mentioned, and the themes are too mature for a child-directed classification."",
    ""language"": ""English""
}"
6Ui1-K6K35c,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content is a detailed scientific explanation about the Pando organism, featuring complex concepts and vocabulary inappropriate for young children. It discusses genetics, DNA, chromosomes, and ecological concepts that require a more mature understanding."",
  ""language"": ""English""
}"
UCXao7aTDQM,Not Child Directed,Not Child Directed,English and Vietnamese,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""This content appears to be lyrics of a romantic or melancholic song with complex themes and emotions that are not typically aimed at children. The vocabulary and concepts used, such as 'memories', 'fragile', and references to love and leaving, are more suited for an older audience. The song also mentions death, which is generally not a theme in child-directed content."",
    ""language"": ""Vietnamese and English""
}"
m0_SMiOecko,Not Child Directed,Not Child Directed,Arabic and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a song or spoken word piece with complex themes and lyrics that are not primarily aimed at children. It discusses topics like societal issues, personal struggles, and philosophical concepts that would be difficult for young children to grasp. The language and imagery used are more suited for a mature audience."",
  ""language"": ""Arabic and English""
}"
OST41MmjdTQ,Not Child Directed,Not Child Directed,Spanish,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""The content features mature themes of romantic relationships, heartbreak, and infidelity. The lyrics discuss complex emotional situations and use vocabulary that is not simplified for children. The song's subject matter and presentation are more suitable for adult or teenage audiences."",
    ""language"": ""Spanish""
}"
zP4R3797_Rc,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be from a Korean drama or film set in 1988, dealing with mature themes such as family conflicts, accusations of theft, and complex relationships. The dialogue includes references to thieves, ex-husbands, and other concepts that are not typically child-friendly. The visual style and tone seem more appropriate for a teen or adult audience rather than children."",
  ""language"": ""Korean""
}"
L6MsxmCSZlo,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content features an interview or conversation between adults, discussing topics like calendars, schedules, smartphones, and social media apps. The language and themes are too complex for children, and there are no child-appealing elements like cartoon characters or simplified content."",
  ""language"": ""Korean""
}"
1Jw_mhoCiFY,Not Child Directed,Not Child Directed,Spanish,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a pop song with romantic themes and complex lyrics about love, relationships, and separation. The vocabulary and concepts are more suited for teenagers or adults rather than young children. There are no child-appealing elements like cartoon characters or simple, playful themes."",
  ""language"": ""Spanish""
}"
oCN3BUBlErc,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be song lyrics with themes of romantic love, uncertainty, and longing. These concepts and the complexity of emotions expressed are more suitable for adolescents or adults rather than young children. The language used and the emotional depth of the lyrics are not typically designed for or appealing to young children."",
  ""language"": ""English""
}"
fZc7PFVhje8,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a romantic song with mature themes of longing, separation, and loss. It uses complex emotional language and concepts that are not typically designed for or appealing to children. The lyrics discuss adult relationships and feelings in a way that is more suitable for older audiences."",
  ""language"": ""English""
}
"
GCRX7Go6eHM,Not Child Directed,Not Child Directed,English with some foreign language,"
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a romantic drama or music video with themes of love, heartbreak, and complex emotions. The lyrics discuss mature relationship concepts like fading love, rational decision-making in relationships, and moving on from a partner. These themes and the sophisticated language used are not typically aimed at or appropriate for children."",
  ""language"": ""English with some foreign language""
}"
Twae0QLDtOQ,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be lyrics from a romantic song dealing with complex themes of love, heartbreak, and emotional pain. The vocabulary and concepts are too mature and nuanced for young children to fully grasp. The song explores adult relationship dynamics and feelings of loneliness, which are not typically child-directed themes."",
  ""language"": ""English""
}"
D5NAnL7oyBg,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a cooking demonstration for adults, featuring complex recipes like lasagna and million dollar spaghetti. The content includes detailed cooking instructions, discussions about meal prep, and references to adult situations like team dinners. The language and concepts used are more appropriate for an adult audience interested in cooking, rather than being simplified for children."",
  ""language"": ""English""
}"
KREKSUPia3k,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be song lyrics with themes of romantic relationships, complex emotions, and mature concepts that are not typically aimed at or suitable for children. The language and themes are more appropriate for teenagers or adults."",
  ""language"": ""English""
}"
IhtmuWq57eM,Not Child Directed,Not Child Directed,Korean,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a scene from a Korean drama or TV show aimed at adult or young adult audiences. It features complex dialogue about restaurants and workplace interactions, which are not typical child-directed themes. The visuals show adult characters in professional attire, and the conversation includes references to dating and trendy restaurants, topics more relevant to older viewers."",
  ""language"": ""Korean""
}"
GZixqLxpihw,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a cooking demonstration for making Rasam, a South Indian dish. While cooking videos can be enjoyed by all ages, this one is not specifically designed for children. It uses complex cooking terminology, involves handling hot ingredients, and requires adult supervision for preparation. The content and presentation style are more suited for a general or adult audience interested in cooking."",
  ""language"": ""English""
}"
qpLAkDAs0Kc,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video contains technical content about Microsoft Power Platform updates and features, including AI-powered tools and business application development. The language, concepts, and subject matter are aimed at adult professionals or business users, not children."",
  ""language"": ""English""
}"
KjYUMC4-IUs,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video is aimed at adults, discussing electric vehicles, environmental issues, and technology in a way that requires mature understanding. It includes complex topics like pollution, battery technology, and car manufacturing that are not simplified for children. The presenter uses advanced vocabulary and concepts not typically aimed at young audiences."",
  ""language"": ""English""
}"
saalFn025fU,Not Child Directed,Not Child Directed,Mixed Portuguese and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a musical performance with adult themes of love, relationships, and heartbreak. The lyrics discuss complex emotional situations and use sophisticated language that would not be easily understood by children. The musical style and performance setting with dramatic lighting also suggest an adult-oriented concert rather than child-directed content."",
  ""language"": ""Mixed Portuguese and English""
}"
teeYFzdsQYU,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content discusses complex geopolitical issues, military strategies, and weapons systems related to the ongoing conflict between Russia and Ukraine. It contains mature themes of war, international relations, and political tensions that are not appropriate or designed for children."",
  ""language"": ""English""
}"
Tu4sXwpY6S0,Not Child Directed,Not Child Directed,English and Portuguese,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a song with complex lyrics in both English and Portuguese. The themes and vocabulary used are more suitable for adults or older audiences, discussing relationships, travel, and philosophical concepts. There are no child-appealing elements or simplified language that would make this content specifically directed at children."",
  ""language"": ""English and Portuguese""
}"
un9FH_9R_xQ,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a technical explanation of bicycle chain manufacturing, featuring complex industrial processes and technical vocabulary. The detailed description of manufacturing steps, chemical treatments, and engineering specifications is not simplified for children and would likely be challenging for a young audience to follow or find engaging."",
  ""language"": ""English""
}"
O--o-O-ABBw,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This appears to be a music video or performance of a romantic song with mature themes of love, heartbreak, and relationships. The lyrics and subject matter are more suited for teens or adults rather than young children. There are no child-appealing elements mentioned, and the content seems to lack the simplicity and playfulness typically associated with child-directed material."",
  ""language"": ""English""
}"
