ID,Label,Language,Justification
Cv93i0FHnNk,TRUE,['Russian'],"This video is child-directed because it features animated characters, playful animals, and light-hearted themes commonly enjoyed by children. The storyline is simple and focuses on a family-friendly adventure, without any mature visuals, strong language, or adult humor."
CzjnKhF8ev4,TRUE,"['Russian', 'English']","This video is child-directed because it features a young girl dressed in a scarecrow costume trick-or-treating with her baby doll. The video also includes cartoonish characters and playful interactions, making it highly appealing to children."
D-Mg5aL8U-0,TRUE,['Korean'],"This video features a young boy playing with construction toys and popping balloons. The content is light-hearted and uses child-appealing elements, making it child-directed."
d1uIg7kQz1s,TRUE,"['Arabic', 'Hebrew']","This video is child-directed because it features two characters in fruit costumes singing a song about a dog. The song is simple and repetitive, and the visuals are bright and colorful. The video also includes scenes of the characters playing with the dog and other children.  The overall tone and content are clearly aimed at a young audience."
d9LbDG8hCt8,TRUE,['Spanish'],"This video uses animation, playful animals, and light-hearted themes to appeal to children.  The song is a simple, repetitive tune suitable for young audiences. The overall style and content are clearly designed for children."
DCJdO5VN7oo,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful scenarios, and songs that are commonly associated with children's entertainment. The themes are light-hearted and family-friendly, without any mature content or adult humor."
deO1oEAas-4,TRUE,['Vietnamese'],"This video is child-directed because it features two young boys in Halloween costumes trick-or-treating.  The characters they encounter are cartoonish and lighthearted, and the overall tone is playful and family-friendly. The activities are simple and engaging for children, such as collecting candy and decorating cookies. "
DgEZniklHtg,TRUE,['Arabic'],"This video is child-directed because it features cartoon characters, uses playful and light-hearted themes, and is clearly aimed at a young audience. The characters' interactions and the overall tone of the video are appropriate for children."
DGoL42o6QTA,TRUE,['Arabic'],"The video features a young girl getting ready for a princess party.  It uses bright colors, animated elements, and focuses on activities and themes that are typically appealing to young children. The overall tone and content are light-hearted and family-friendly."
djIKPBvqJ8o,TRUE,['Arabic'],"This video is child-directed because it features animated characters, playful themes, and is aimed at a young audience. The characters are dressed as fruits and vegetables, and the storyline involves a visit to a sick relative. The overall tone is light-hearted and family-friendly."
DK0wmIyjnyE,TRUE,['English'],"This video is child-directed because it features dolls as characters, uses child-appealing elements such as bright colors and cute designs, and portrays a light-hearted shopping trip for school supplies. The dialogue is simple and easy for children to understand, and the overall tone is playful and engaging for a young audience."
DUPNIsZNUTQ,TRUE,['Russian'],"This video is child-directed because it features a young girl playing doctor in a play area designed for children. The video includes child-appealing elements such as playful interactions with medical props and toys, and the overall tone is light-hearted and family-friendly."
ecY2jXMd4ec,TRUE,['Indonesian'],"This video is child-directed because it features two young boys playing with toy cars. The content is light-hearted and playful, with no mature themes or content. The target audience is clearly children."
eI76szmnAJk,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful interactions, and light-hearted themes suitable for a young audience. The cartoonish style and simple storyline further support its child-directed nature."
EKhbBtXxNI0,TRUE,"['Hindi', 'English']","This video is child-directed because it uses bright colors, cartoonish characters, and simple actions to engage young viewers. The content is also light-hearted and focuses on play, making it suitable for children."
eu6vfTBUr3s,TRUE,['Indonesian'],"This video features animated animal characters in a light-hearted adventure, making it suitable for children. The themes are simple and family-friendly, without any mature content."
EW1Is3BVp5U,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful animals, and light-hearted themes. The song is also a children's song, commonly used in educational videos for kids."
EYI7qk88MXc,TRUE,['ja'],"This video uses animated Lego Duplo toys, including a girl, a polar bear, a turtle, and a tiger.  The storyline is simple and lighthearted, focusing on the animals playing together. The overall tone and style are clearly aimed at a young audience."
e_04ZrNroTo,TRUE,['English'],"This video is child-directed because it uses animated characters, playful animals, and a light-hearted song commonly enjoyed by children. The song is a nursery rhyme, and the visuals are simple and family-friendly."
F4tHL8reNCs,TRUE,['en'],"This video is child-directed because it uses animation, features child-appealing elements, and is based on a popular nursery rhyme. The characters and storyline are simple and engaging for young children."
FLmxxebI3L8,TRUE,['Korean'],"This video features animated characters, playful music, and a light-hearted storyline, all of which are common elements that appeal to children. The themes are simple and family-friendly, making it suitable for a young audience."
fwWCM2OnFE8,TRUE,['Vietnamese'],This video is child-directed because it features two young boys who are making and selling drinks at a lemonade stand. The video also includes playful sound effects and cartoonish graphics. The target audience is clearly children.
FZ4SXmgMhz4,TRUE,['Indonesian'],"This video is child-directed because it features two young boys playing with toys and engaging in playful activities. The content is light-hearted and family-friendly, with no mature themes or inappropriate content present."
G-x1Q1rmPLw,TRUE,['Indonesian'],"This video is child-directed because it features animated animal characters in a light-hearted setting, engaging in playful activities such as making popcorn and ice cream, and taking a bath. The visuals are bright and colorful, and the songs are simple and repetitive, all of which are common elements that appeal to young children."
g2fSxs-a8a0,TRUE,['Hindi'],"This video is child-directed because it features animated characters, playful themes, and a light-hearted tone commonly associated with children's entertainment. The storyline is simple and easy to follow, making it suitable for young viewers."
g4L-23Oht3w,TRUE,['Vietnamese'],"This video is child-directed because it features two young boys playing in a backyard and engaging in various activities such as playing dress-up, playing with toys, and trick-or-treating. The video also includes playful and light-hearted elements such as animated characters and sound effects. The content is clearly aimed at a young audience and does not contain any mature themes or content that would be inappropriate for children."
gCtyaiH_K0k,TRUE,['Korean'],"This video is child-directed because it features animated characters, playful music, and a light-hearted theme suitable for young children. The storyline is simple and easy to follow, focusing on a Halloween-themed color-finding game.  The characters are cute and appealing to children, and there is no mature content or adult themes present."
GOYHl5UjVAs,TRUE,['Russian'],"This video is child-directed because it features a young girl visiting a theme park based on the popular children's cartoon Masha and the Bear. The video includes many child-appealing elements such as playful interactions with cartoon character statues, a visit to a petting zoo, and a ride on a child-sized roller coaster. The overall tone and content are light-hearted and family-friendly."
GUOOkgxH1nQ,TRUE,['Vietnamese'],"This video is child-directed because it features children's songs, cartoon-like animation, and characters that are child-appealing. The themes are light-hearted and family-friendly."
GUQ0qTSGo_M,TRUE,['Spanish'],"This video is child-directed because it features Blippi, a character explicitly created for children, engaging in playful activities in a children's museum. The content is light-hearted, uses simple language, and focuses on activities that appeal to young viewers."
gWssA5Z_fWc,TRUE,['Portuguese'],"This video is child-directed because it features a young girl playing games and interacting with cute animals. The overall tone and style of the video are light-hearted and playful, appealing to a young audience."
Gz7QQjUmNqw,TRUE,['Vietnamese'],"This video is child-directed because it features children as the main participants in a game show. The game show has child-appealing elements, such as bright colors, playful music, and a light-hearted atmosphere. The challenges are physical and require teamwork, promoting positive values. The hosts also interact with the children in a supportive and encouraging manner."
g_lngXEH-x0,TRUE,['Korean'],"This video is child-directed because it features a young boy playing with toys and engaging in imaginative play. The storyline is simple and light-hearted, and the visuals are appropriate for children. The use of cartoonish elements and sound effects further enhances its appeal to a younger audience."
h1qqzcECpE8,TRUE,['Arabic'],"This video is child-directed because it features two young children interacting with animals in a zoo-like setting. The video uses child-appealing elements such as playful music, animated characters, and close-up shots of the animals. The overall tone is light-hearted and family-friendly."
H80fWOyU9bc,TRUE,['Spanish'],"This video is child-directed because it features two young girls engaging in playful activities, such as hiding a yogurt cup and playing in a ball pit. The overall tone and visuals are light-hearted and family-friendly, appealing to a young audience."
H8edcS0_F-c,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful music, and a light-hearted adventure. The themes are family-friendly, and the humor is appropriate for young viewers."
h9Mq7t8dhWc,TRUE,['Indonesian'],"This video is child-directed because it features two young boys on various rides and attractions at a theme park.  The video uses bright colors, playful music, and simple language, all of which are appealing to children. The content is light-hearted and focuses on the boys' fun experiences."
hAn6tH1TrPA,TRUE,['Indonesian'],"This video is child-directed because it features animated Pokémon characters dancing and singing in a playful manner. The bright colors, simple choreography, and repetitive lyrics are all elements that appeal to young children.  The overall tone is light-hearted and family-friendly."
HEp4Oe5DV9Q,TRUE,['Vietnamese'],"This video is child-directed because it features animated children, playful music, and light-hearted themes. The content is also presented in a way that is easy for children to understand and enjoy."
hGa-gj2Nr10,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful music, and family-friendly themes. The content is light-hearted and focuses on simple adventures, making it suitable for young children."
Hl1I2eX8jNU,TRUE,['Hindi'],"This video is child-directed because it features animated characters, playful animals, and a light-hearted portrayal of a family moving into a new home. The storyline is simple and easy for children to follow, and the overall tone is family-friendly."
Hqxdx4FIcQ0,TRUE,['Arabic'],"This video is child-directed because it features two young boys as the main characters, uses bright colors and playful music, and depicts a light-hearted adventure of searching for strawberries.  The content is simple and engaging for a young audience."
huljpbVjQx0,TRUE,['Hindi'],"This video is child-directed because it features a toy car track with various interactive elements, such as a crane, a helicopter, and a bridge. The video also uses bright colors and simple language, making it appealing to young children. The presenter's tone is light-hearted and engaging, further enhancing its appeal to a child audience."
i06EqlQIjVo,TRUE,['Indonesian'],"This video is child-directed because it features two young boys dressed as superheroes, engaging in playful actions and adventures. The overall tone and visuals are light-hearted and family-friendly, appealing to a young audience."
I6CsiK91fOU,TRUE,['Portuguese'],"This video is child-directed because it features a young adult opening many brightly wrapped gifts, many of which are toys.  The presenter uses child-like expressions and exclamations throughout the video. The video also includes cartoon characters and playful sounds."
iAMubyaYz84,TRUE,['Hindi'],"This video is child-directed because it uses animated characters, playful themes, and a light-hearted tone to engage young viewers. The content is designed to be easily understood by children, and it does not contain any mature themes or inappropriate content."
IDrLFrEHpls,TRUE,['Arabic'],"This video is child-directed because it features young children engaging in playful activities with toys, such as a toy carriage and a claw machine. The themes are light-hearted and family-friendly, without any mature content or adult humor. The video also uses child-appealing elements like animated effects and bright colors."
IKlxPhMTccY,TRUE,"['Hindi', 'English']","This video is child-directed because it features two young children as the main characters, uses bright colors and playful animations, and focuses on a simple game of finding hidden objects. The content is light-hearted and family-friendly, without any mature themes or inappropriate language."
ipxwihGf_a0,TRUE,"['Korean', 'English']","This video is child-directed because it uses animated characters, playful animals, and a simple adventure to tell a classic fairy tale. The story is light-hearted and family-friendly, without any mature themes or content inappropriate for children."
iTrkrQBe8nY,TRUE,['Indonesian'],"This video is child-directed because it features animated animal characters in a light-hearted setting, uses simple language, and includes songs and storylines that are typically appealing to young children. The themes are family-friendly and suitable for a young audience."
Ix0c9FH6wfc,TRUE,['Vietnamese'],"This video is child-directed because it features children singing and dancing to a song about teachers. The song is upbeat and positive, and the visuals are colorful and engaging for young viewers. The overall tone and content are appropriate for a child audience."
j9EeUi9H8OQ,TRUE,"['English', 'French', 'German', 'Russian', 'Japanese']","This video is child-directed because it uses finger puppets to represent a family, which is a common element in children's entertainment. The video also uses bright colors, simple animations, and a repetitive song, all of which are appealing to young children.  The video includes multiple languages, making it accessible to a wider audience of children."
Jddj8cthldw,TRUE,['English'],"This video is child-directed because it features children as the main characters, uses bright colors and playful sounds, and focuses on a child-friendly activity (making slime)."
JHlT5lVcmWE,TRUE,['Portuguese'],"This video is child-directed because it features animated characters (Masha and the Bear), playful scenarios, and light-hearted themes suitable for a young audience. The storyline is simple and focuses on a fun activity (making jam), without any mature content or adult themes."
jmU63tXMEV0,TRUE,['Arabic'],"This video is child-directed because it features children playing with toys, uses bright colors and cartoonish effects, and has a light-hearted tone. The characters are child-like and the storyline is simple and easy to follow for young viewers."
jRgkvC3MfGI,TRUE,['Indonesian'],"This video is child-directed because it features animated characters, playful animals, and light-hearted themes suitable for young children. The storyline is simple and easy to follow, and the visuals are bright and colorful.  The songs are also child-friendly and repetitive, which is common in children's entertainment."
jspcidvhJek,TRUE,['Hindi'],"This video is child-directed because it features animated characters, playful animals, and a light-hearted storyline suitable for young children. The song is a simple, repetitive tune that is easy for children to learn and sing along to."
jwxZZ9AoQ8A,TRUE,['Portuguese'],"This video is child-directed because it features cartoon characters, family-friendly themes, and songs that are similar to nursery rhymes. The content is light-hearted and focuses on simple adventures, making it suitable for a young audience."
J_m6FAThjVM,TRUE,['Russian'],"This video is child-directed because it features children as the main characters, uses bright colors and playful sounds, and focuses on simple exchanges and activities that are appealing to young viewers. The content is light-hearted and avoids mature themes or language."
KKOp_994pqk,TRUE,['Russian'],"This video is child-directed because it features a young girl playing in a brightly colored indoor playground with toys and rides. The video is light-hearted and focuses on simple play activities that are appealing to children. The girl is also shown playing with a baby doll, which is a common theme in child-directed content."
kMwdm_XQ5r4,TRUE,"['English', 'Russian']","This video is child-directed because it features two young children engaging in playful activities, such as driving a toy car and having a picnic. The content is light-hearted and family-friendly, with no mature themes or inappropriate language. The use of cartoonish sound effects and animations further enhances the child-like appeal of the video."
knssYf9FU7E,TRUE,['Korean'],This video is child-directed because it features a young boy playing with toys and engaging in playful activities. The content is light-hearted and uses child-appealing elements such as colorful toys and cartoonish graphics. The video is clearly designed to entertain and engage a young audience.
ktSmngIvz0g,TRUE,['Portuguese'],"This video is child-directed because it features a child participant, playful and light-hearted themes, and family-friendly elements. The content is designed to entertain children with its silly challenges and bright colors."
KYZwPVexBQs,TRUE,['Russian'],"This video is child-directed because it features children playing, uses bright colors and cartoonish effects, and has a light-hearted tone. The characters are family-friendly superheroes, and the themes are simple adventures and problem-solving.  The language used is Russian."
l-lqiWAlPCU,TRUE,['Vietnamese'],"This video is child-directed because it features two young boys searching for a lost cat, uses bright colors and cartoonish animation, and has a light-hearted tone. The storyline is simple and easy for children to follow, and the characters are relatable to young viewers."
L26nXa05yuI,TRUE,['Korean'],"This video is child-directed because it features two young boys on an adventure, uses bright colors and playful music, and focuses on activities that appeal to children such as playing games at an amusement park and building a campfire."
L7dPsUHzp9Y,TRUE,['Vietnamese'],"This video is child-directed because it features children playing in a colorful indoor playground, singing a song about children's activities, and uses bright colors and cartoonish characters. The song is simple and repetitive, making it easy for children to sing along. The overall tone and content are light-hearted and family-friendly."
l7VsurR48Ew,TRUE,['Portuguese'],"This video features animated characters, playful music, and a light-hearted theme, making it suitable for children. The song is a simple rhyme with repetitive lyrics, which is common in children's songs.  The visuals are bright and colorful, further enhancing its appeal to a young audience."
LALN9WkCPcY,TRUE,['Indonesian'],"This video is child-directed because it features animated characters, playful animals, and light-hearted themes suitable for young children. The storyline is simple and easy to follow, and the visuals are bright and colorful.  The songs are also child-friendly and catchy."
LDP08F3op80,TRUE,['en'],"This video is child-directed because it features Sesame Street characters, uses a children's song, and is clearly aimed at a young audience. The playful actions and lighthearted tone further support this classification."
LEeZyK8RYhU,TRUE,['Russian'],"This video is child-directed because it features a young girl playing in various settings, including a ball pit, a toy store, and a play area. The video also includes cartoonish graphics and playful sound effects, which are commonly enjoyed by children."
LrM62pv56o0,TRUE,['English'],"This video is child-directed because it uses animated characters, playful animals, and a light-hearted portrayal of a theme (mischief). The song is a nursery rhyme, which is specifically created for children."
lsRimMfwOc8,TRUE,['Portuguese'],"This video is child-directed because it features two child YouTubers, uses child-appealing elements such as cartoonish graphics and light-hearted themes, and is presented in a playful and engaging manner suitable for a young audience."
Lvd7zQtKS74,TRUE,['en'],"This cartoon features animated characters, playful animals, and light-hearted themes, making it suitable for children. The story is simple and easy to follow, and there is no mature content or adult humor present."
M7rKfwg0Tj0,TRUE,['Korean'],This video features a young boy playing with toys and interacting with his father. The content is light-hearted and uses child-appealing elements such as cartoonish graphics and playful sound effects. The target audience is clearly children.
mfFPh3RFovk,TRUE,['Portuguese'],"This video is child-directed because it uses animation, playful animals, and light-hearted themes to appeal to a young audience. The content is also educational, teaching children about different animal species."
Mt7oS8Yq8YY,TRUE,['Russian'],"This video is child-directed because it features two young children playing with toys, and the content is light-hearted and family-friendly. The toys are popular among children, and the overall tone of the video is playful and engaging for a young audience."
MWDX311NtjU,TRUE,['Indonesian'],"This video is child-directed because it features children as the main characters, uses bright colors and playful animations, and focuses on simple, family-friendly adventures. The content is light-hearted and does not include any mature themes or adult humor."
MwRmt64kNJc,TRUE,['Spanish'],"This video is child-directed because it features animated characters, playful animals, and light-hearted themes suitable for young children. The songs and storylines are simple and easy to follow, making it engaging for kids."
N13yLLZsc5o,TRUE,"['Russian', 'Spanish']","This video is child-directed because it features two young children playing with toys and candy. The video also includes cartoonish characters and light-hearted themes. The video is primarily in Russian, but also includes some Spanish dialogue."
N2CfpNjuRdg,TRUE,['Hindi'],"This video is child-directed because it features two young boys dressed as police officers who are playfully solving problems around the house. The scenarios are light-hearted and family-friendly, and the overall tone is geared towards a young audience."
N9mUohifweM,TRUE,['Russian'],"This video is child-directed because it features two young children as the main characters, engaging in a playful adventure to get ice cream. The themes are light-hearted, focusing on mischief and a simple goal. The visuals are also appropriate for children."
O0L--Q5Yu4A,TRUE,"['Korean', 'English']","This video is child-directed because it uses animation, tells a story, and has child-appealing elements. The story is light-hearted and family-friendly."
o4Cm3GAp5B0,TRUE,['Korean'],"This video is child-directed because it features animated characters, playful music, and family-friendly themes. The content is simple and engaging for young children, making it suitable for their age group."
o5-MkuEnDoA,TRUE,['English'],"This video is child-directed because it features Blippi, a popular children's entertainer, and uses bright colors, catchy music, and simple language to teach children about ice cream trucks. The content is designed to be engaging and educational for young viewers."
o6RL5PTa5ls,TRUE,['Indonesian'],"This video features animated characters, playful animals, and a light-hearted theme, making it child-directed content."
ODB-0UXe9EM,TRUE,['Vietnamese'],"This video is child-directed because it uses cartoonish animation, features children as main characters, and has a light-hearted tone. The song is also a simple rhyme that is easy for children to understand and sing along to."
on2coq6j_sI,TRUE,"['Hindi', 'Urdu']","This video is child-directed because it features two young children as the main characters, uses bright colors and playful animations, and portrays light-hearted themes suitable for a young audience. The storyline involves simple interactions and transactions at a toy ice cream stand, and the overall tone is cheerful and engaging for children."
os00JDq_rKk,TRUE,['Russian'],"This video is child-directed because it features animated characters, playful animals, and light-hearted themes commonly enjoyed by children. The characters engage in simple adventures and mischief without any mature visuals, strong language, or adult humor."
Os0koIINqrU,TRUE,['Vietnamese'],"This video features children in costumes singing and dancing to a song. The setting is a cartoon-like farm.  The song is upbeat and repetitive, typical of children's music. The overall tone and style are clearly aimed at a young audience."
oSkQAOE5zQU,TRUE,['Indonesian'],"This video is child-directed because it features animated animal characters in a light-hearted adventure. The themes are simple and appropriate for young children, and the overall tone is playful and family-friendly."
P8Q9E1G8cBE,TRUE,['Arabic'],"This video is child-directed because it features a woman in an orange costume playing a game with a young boy. The game involves colorful dominoes and a toy truck, which are child-appealing elements. The overall tone of the video is light-hearted and playful, suitable for a young audience."
p9YRIfevazI,TRUE,['Spanish'],"This video features animated characters, playful animals, and a light-hearted theme, making it suitable for children. The simple storyline and repetitive songs are also common elements in children's entertainment."
pf7RSZcreiw,TRUE,['Portuguese'],"This video is child-directed because it features a young girl playing a game with her father. The game involves colorful, cartoonish worms and balls, and the overall tone is light-hearted and playful.  The video also uses child-appealing visuals and sound effects."
pfdTXbNgyk4,TRUE,['English'],"This video is child-directed because it uses child-appealing elements such as animated characters, playful animals, and family-friendly themes. The song is a nursery rhyme that is specifically created for children."
PJLrA1NihRs,TRUE,"['Korean', 'English']","This video is child-directed because it uses animated characters, playful music, and simple storylines that are commonly enjoyed by children. The content is light-hearted and focuses on themes like colors and games, making it suitable for young viewers."
PkzCjjENNQg,TRUE,['English'],"This video uses bright colors, cartoonish characters, and simple concepts to appeal to children. The presenter uses exaggerated expressions and actions to engage young viewers. The items shown are also typical toys and treats that children would enjoy.  The overall tone and style are consistent with content designed for children."
pRwVzm6svS4,TRUE,['Vietnamese'],"This video is child-directed because it features children in costumes, singing songs, and engaging in playful activities. The overall tone and content are light-hearted and appropriate for a young audience."
PuXcqjtTQlE,TRUE,['Arabic'],"This video is child-directed because it features two young children playing with toys, and the content is light-hearted and family-friendly. The toys are also popular among children, such as Peppa Pig and Paw Patrol toys. The video is also visually appealing to children with bright colors and cartoon characters."
q-or8NbdEps,TRUE,['Hindi'],"This video is child-directed because it features two young boys and their mother building a large playhouse out of colorful blocks. The video includes playful interactions between the children and their mother, and the overall tone is light-hearted and family-friendly.  The use of a toy helicopter and truck to deliver building materials and furniture further enhances the child-like appeal."
Q8cK5_UY768,TRUE,['Indonesian'],"This video is child-directed because it features animated characters, playful animals, and family-friendly themes. The content is light-hearted and avoids mature visuals, strong language, or adult humor.  The target audience is clearly children."
q9Ri6Wqd4mU,TRUE,['Spanish'],"This video is child-directed because it features animated characters, playful animals, and family-friendly themes. The content is light-hearted and focuses on simple adventures, making it suitable for young children."
qC4dDmsRkCg,TRUE,['Spanish'],"This video features Minnie Mouse, a character widely recognized as appealing to children. The cartoon's style, storyline, and humor are all consistent with content designed for a young audience.  The lighthearted nature of the plot and the absence of mature themes or content further support its classification as child-directed."
qcOiqtMsjes,TRUE,['Spanish'],"This video is child-directed because it uses animated characters, playful animals, and light-hearted themes to tell a simple story. The target audience is clearly children."
qcpKLA15_l4,TRUE,['Hindi'],"This video is child-directed because it features animated characters, playful animals, family-friendly heroes, and simple adventures. The themes are light-hearted and appropriate for children.  There is no mature content, strong language, or adult humor present."
qEl_Qrslq94,TRUE,['Korean'],"This video is child-directed because it uses animated characters, playful animals, and light-hearted themes to engage young viewers. The content is designed to be easily understood by children, and it promotes positive behaviors such as hygiene and tidiness."
qJCMp3NyiN8,TRUE,"['English', 'Indonesian']","This video is child-directed because it uses animated characters, playful music, and simple storylines that are commonly enjoyed by children. The themes are light-hearted and family-friendly, without any mature content or adult humor."
QnOjibiMf0w,TRUE,['Portuguese'],"This video is child-directed because it features two young girls engaging in playful activities with their father. The content includes animated characters, light-hearted pranks, and family-friendly interactions.  The overall tone and style are clearly aimed at a young audience."
QPsbRFX2o3c,TRUE,['Arabic'],"This video is child-directed because it features children as the main characters, uses bright colors and playful animations, and portrays light-hearted themes of sibling rivalry and conflict resolution. The content is simple and easy for children to understand and enjoy."
qXzOBbw_OT8,TRUE,['Korean'],"Pororo the Little Penguin is a popular South Korean children's cartoon.  The video features child-like characters, playful interactions, and simple storylines, all of which are common elements that appeal to children. The themes are light-hearted and family-friendly, making it suitable for a young audience."
QYU3TI0rSHM,TRUE,['Russian'],"This video is child-directed because it features two young children as the main characters, uses bright colors and playful sounds, and focuses on a simple, engaging activity (a food-themed challenge with squishy toys). The content is light-hearted and family-friendly, without any mature themes or inappropriate elements."
rA0qhUEbGOo,TRUE,['Russian'],"This video is child-directed because it features Peppa Pig, a popular children's cartoon character. The video also includes child-appealing elements such as bright colors, playful music, and a focus on simple activities that children enjoy. The target audience is clearly children."
rbX-ZgvD1Jc,TRUE,['Hindi'],"This video is child-directed because it uses animated characters, playful animals, and light-hearted themes to tell a simple story. The song is a nursery rhyme, and the visuals are colorful and engaging for young children."
rO2zeIHbFdc,TRUE,['en'],"This video uses animation, playful characters, and a song to teach phonics to children.  The content is explicitly designed for children."
RsgunLh4LHo,TRUE,['Arabic'],"This video is child-directed because it features two young children playing with toys and making clothes. The video is light-hearted and uses child-appealing elements such as bright colors, playful sounds, and cute characters. The content is simple and easy for children to understand and enjoy."
rUTKECQNRVA,TRUE,['English'],"This video is child-directed because it uses animated characters, playful music, and simple storylines that are commonly enjoyed by children. The themes are light-hearted and family-friendly, without any mature visuals or adult humor."
S0NlS1vwm-c,TRUE,['Spanish'],This video is child-directed because it features a young girl on an outing with her father. The content includes child-appealing elements such as playful interactions with animals and a light-hearted tone. The video also uses simple language and focuses on activities that are typically enjoyed by children.
sOSxDXLzlzE,TRUE,['Indonesian'],"This video is child-directed because it features animated animal characters, playful music, and a light-hearted storyline suitable for young children. The themes of helping others and overcoming challenges are presented in a way that is easily understood and engaging for kids."
sv_L_NgOz7E,TRUE,['Korean'],"This video is child-directed because it features a young boy playing with construction toys and inflating and popping balloons. The video uses bright colors, playful sounds, and simple actions that are appealing to children. The boy's expressions and reactions are also childlike and enthusiastic."
SybATgnDGv0,TRUE,['Portuguese'],"This video is child-directed because it uses animation, cartoon characters, and songs that are commonly enjoyed by children. The themes are light-hearted and family-friendly, without any mature content or adult humor."
T1f46rHtAPM,TRUE,['Spanish'],"This video is child-directed because it features two young children playing in a room decorated with child-like themes. The children engage in playful activities, such as pretending to cook and using a toy kitchen. The video also uses bright colors, cartoonish graphics, and light-hearted music, all of which are common elements in child-directed content."
t8ivAPLXT3Q,TRUE,['Russian'],"This video is child-directed because it features a young girl and a man engaging in playful, fantastical activities. The content is light-hearted and uses child-appealing elements such as magic wands and transformations. The overall tone and visuals are suitable for a young audience."
TF1PuP2F9_U,TRUE,['Korean'],"This video is child-directed because it features animated characters, playful music, and a light-hearted theme of a rescue team. The characters are also designed to be appealing to children."
TjEwaSOsIF4,TRUE,['Arabic'],"This video is child-directed because it features characters in fruit and vegetable costumes, uses playful music, and depicts light-hearted scenarios suitable for young audiences. The content is designed to entertain children and is not inappropriate for their age group."
TjtDksEQR1Q,TRUE,['Portuguese'],"This video is child-directed because it features a young girl playing with toys and makeup, interacting with cartoon characters, and engaging in playful scenarios with her father. The overall tone and content are light-hearted and family-friendly, making it suitable for a young audience."
TK5DzWV-f3c,TRUE,['Vietnamese'],"This video is child-directed because it uses animated characters, playful animals, and light-hearted themes to tell a story about the 12 animals of the Chinese zodiac.  The target audience is clearly children."
trkHtTIU9Tk,TRUE,['Indonesian'],"This video is child-directed because it features a mother interacting with her young son, using playful and light-hearted methods to address his fear of the dark. The video includes animated elements and focuses on a child-friendly theme, making it suitable for a young audience."
TU4Fy02I9uw,FALSE,['Arabic'],"This video is not child-directed. Although it features a playful and light-hearted tone, the content is not explicitly created for children. The video shows adults engaging in activities that are not typically associated with children's entertainment.  The recipe and cooking process are not simplified for children. The video also includes some adult humor and references that would not be appropriate for a young audience."
Tx1OdIDo--8,TRUE,['Vietnamese'],"This video is child-directed because it shows a mother and her young son engaging in various activities throughout the day. The activities are age-appropriate and presented in a light-hearted manner. The video also includes elements that are commonly enjoyed by children, such as playing games and watching cartoons."
UAFLx31e8CA,TRUE,['Vietnamese'],"This video is child-directed because it features two young boys engaging in playful activities, such as playing in a car and a playground. The video also uses cartoonish graphics and sound effects, which are commonly appealing to children. The themes are light-hearted and family-friendly, without any mature content or adult humor."
uisB3FVc6TM,TRUE,['Spanish'],"This video is child-directed because it uses animated characters, playful music, and simple storylines that are commonly enjoyed by children. The themes are light-hearted and family-friendly, without any mature content or adult humor."
UKWYVGuqvbE,TRUE,['Portuguese'],"This cartoon features animated child characters engaging in playful activities. The themes are light-hearted and family-friendly, making it suitable for children."
uLIEGPX0NL4,TRUE,['Vietnamese'],"This video is child-directed because it features two young boys playing hide-and-seek with balloon animals. The video uses bright colors, cartoonish animation, and playful sound effects, all of which are appealing to children.  The themes are light-hearted and family-friendly."
UlXKbfGlNuM,TRUE,"['Korean', 'English']","This video is child-directed because it uses animation, features a light-hearted story about love and faith, and has child-appealing elements such as animated characters and a simple adventure.  The story is suitable for young children and does not contain any mature themes or inappropriate content."
Uwgxq2CIPH0,TRUE,['Portuguese'],"This video is child-directed because it features a young girl playing dress-up with her father, who participates in the imaginative play. The video uses bright colors, playful music, and cartoonish effects, all of which are common elements that appeal to children. The themes are light-hearted and family-friendly, focusing on fun and imaginative play."
UYFXDUGsZmk,TRUE,['Russian'],"This video is child-directed because it features a young girl playing with inflatable toys and engaging in playful activities. The overall tone and visuals are light-hearted and family-friendly, appealing to a young audience."
V9fL453PPUI,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful music, and family-friendly themes. The content is light-hearted and focuses on simple concepts that are easily understood by young children."
VNUjQy60bDQ,TRUE,['Spanish'],"This video is child-directed because it features a young girl and her doll engaging in playful activities at a water park. The visuals are bright and colorful, and the overall tone is light-hearted and family-friendly.  The video also uses cartoonish animation of the sun and moon."
vsEUTrvZeHE,TRUE,['Vietnamese'],"This video is child-directed because it features two young boys playing with various toys, including a seesaw, a trampoline, and a playhouse. The video also includes playful and light-hearted interactions between the boys and their mother. The overall tone and content are clearly aimed at a young audience."
vxtpHirBTNg,TRUE,['Arabic'],"This video is child-directed because it features children in fruit costumes, uses playful music and lyrics, and has a light-hearted tone throughout. The content is designed to entertain and engage young viewers."
vzEpSWITbyo,TRUE,['Hindi'],"This video is child-directed because it uses animated characters that are child-appealing, and the storyline is a simple adventure without mature themes or adult humor. The song is also a simple nursery rhyme."
